altitude,vs,cas,tas,aoa,cl,cd,drag,lift,mass,thrust
0.22901343358953255,72.82102681500066,170.27680834057867,170.27731955255481,8.414891163283295,0.8594232500000001,0.06833725000000002,46728.60180755066,622704.9614550071,59948.067966272516,184389.08674419054
0.24982987019362257,77.05731673444767,170.3084908021884,170.30905010530674,8.451024206051615,0.861979625,0.068553625,46867.32636325822,624355.0938608018,59948.040544545176,184380.6240250808
0.27184033884184644,81.41805753276445,170.34002358422117,170.3406338362477,8.4867920643262,0.8653881250000001,0.068842125,47047.439259669016,626494.1537946593,59948.01312400133,184372.20340273785
0.29507940261391563,85.90320162613352,170.37140901033735,170.37207314606255,8.522151774737658,0.8687966250000001,0.069130625,47227.608236192216,628633.8258196904,59947.985704635,184363.8195158592
0.3195779859718902,90.48659855128331,170.40263083616247,170.40335187618388,8.557147014079645,0.871353,0.069347,47366.431524582214,630284.9671232895,59947.958286440306,184355.47164164594
0.34536652286374225,95.19086707005187,170.43369857986374,170.43447962183447,8.591783804619618,0.8746542000000002,0.06965500000000001,47557.887105411006,632363.9682944139,59947.93086941074,184347.16396148197
0.37247507374352873,99.99069926441065,170.46459826010286,170.46544247747119,8.626066765218214,0.8771301,0.069886,47705.1695483221,633969.3855238716,59947.90345354016,184338.89386388028
0.4009330899544032,104.9070174538855,170.4953431486645,170.49625378990757,8.660003327606598,0.8802930000000001,0.07018842857142858,47893.51894295604,635969.6662135272,59947.87603882188,184330.66493697232
0.4307682263333843,109.90596447477837,170.5259086326265,170.52688901961477,8.69361508851042,0.8823540000000001,0.07040271428571429,48031.25298921281,637336.9298000201,59947.848625249724,184322.47358255342
0.46200342476619755,114.98746424147703,170.55629628955975,170.55734981330542,8.72695844242631,0.8844150000000001,0.070617,48168.992992779866,638704.0098381431,59947.821212816576,184314.32619775712
0.4946638872121659,120.16786536949522,170.58651882032535,170.58764892955355,8.760006518161184,0.8870125000000001,0.0708815,48335.62604415514,640379.5441934795,59947.79380151538,184306.2222842675
0.5287743189641237,125.42724324460116,170.61656612242643,170.61777632899654,8.792765362459933,0.8889606250000001,0.071079875,48464.23709229907,641681.4807447041,59947.76639133955,184298.15840931132
0.5643583270424666,130.77761491946714,170.6464543771189,170.64774825499438,8.825248202096066,0.8913002857142857,0.07129428571428571,48602.078745290826,643208.5902024747,59947.73898228213,184290.13715228628
0.6014456164675175,136.2508689408997,170.6762124543294,170.6775936370482,8.85738242447201,0.8946808571428572,0.07159085714285715,48787.248208349396,645335.1653116675,59947.71157433675,184282.15416650023
0.6400667151959326,141.8210419036891,170.70582270833984,170.7072949036339,8.889158373185362,0.8972162857142857,0.0718132857142857,48929.76390503191,646975.4703949867,59947.684167498126,184274.20174908196
0.6802485362508265,147.48806969154697,170.73528698823938,170.73685398021055,8.920619304685735,0.8997517142857144,0.07203571428571429,49072.29949250884,648615.9264045815,59947.65676176031,184266.28445291068
0.7220179790284987,153.25191830769285,170.76460645908955,170.7662720993962,8.95176551243121,0.9022885263157895,0.07226063157894737,49216.28990662998,650257.3343928888,59947.62935711741,184258.4016998785
0.7654019375997512,159.11258340532487,170.79378159401833,170.79554980185495,8.982597188196342,0.9048281052631579,0.07249052631578946,49363.171726346154,651900.4924057951,59947.601953563586,184250.55309470647
0.8104272963648362,165.0699997032872,170.8228142558043,170.824689017933,9.013114575875433,0.9073676842105264,0.07272042105263159,49510.07606343778,653543.8011430085,59947.57455109301,184242.73842461105
0.8571209215862693,171.1241018910305,170.8517063084707,170.85369167922775,9.043318021943957,0.9099072631578948,0.07295031578947368,49657.00314910996,655187.2644150266,59947.547149699894,184234.95711082531
0.9055096613816564,177.2748246357569,170.8804596173225,170.88255971859738,9.073207872639736,0.9124468421052632,0.07318021052631579,49803.953227102094,656830.886172842,59947.51974937855,184227.2085745258
0.9556203457185071,183.52210258956666,170.9090760489448,170.91129507017033,9.102784473995529,0.9149864210526317,0.0734101052631579,49950.92655370798,658474.6705081617,59947.49235012335,184219.4922368272
1.0074797864110312,189.86587039660705,170.93755747121855,170.93989966935558,9.13204817187175,0.9175260000000001,0.07364,50097.92339779598,660118.621653626,59947.464951928705,184211.80751877875
1.0611153048453696,196.30986233063066,170.96590569867104,170.96837539818483,9.160993025140506,0.9201912857142859,0.07389178571428573,50257.59377424634,661835.383822633,59947.43755478912,184204.15384135843
1.116554731998406,202.85401317123043,170.99412267003635,170.9967242641832,9.18961309686459,0.9228565714285715,0.07414357142857143,50417.296605576936,663552.369519694,59947.410158699146,184196.53063864485
1.173825880731254,209.4982577052763,171.02221032416404,171.02494827626677,9.217908739000976,0.9255218571428572,0.07439535714285714,50577.03217556541,665269.5834938079,59947.38276365342,184188.9373107098
1.2329565457923584,216.24253073467386,171.05017060131567,171.05304944475404,9.245880303495742,0.9281871428571429,0.07464714285714286,50736.800782232625,666987.0306475345,59947.355369646626,184181.37325752634
1.2939724534638135,223.0720044998029,171.07796967281436,171.08099401039598,9.273552475066303,0.930385,0.07493266666666666,50916.12403473511,668434.2558395772,59947.32797667353,184173.83787896435
1.3568914238130598,229.9445820147709,171.10555065758948,171.1087251559859,9.301019267507636,0.931227,0.075168,51066.42516959409,669096.5514031585,59947.30058472762,184166.33999637028
1.4217266573032534,236.86909911462286,171.1329523791652,171.13628175110807,9.328335656375923,0.9323426666666668,0.07532900000000001,51173.66767429958,669916.265098725,59947.27319380027,184158.8945160955
1.4884955642268372,243.8670307351795,171.160211525586,171.163700518624,9.355451734382745,0.9341511666666668,0.0754985,51285.803834158345,671136.5600276077,59947.24580388428,184151.49116455304
1.5572211043124085,250.9568578809335,171.1873472794278,171.19100068602916,9.382301664597145,0.9365635555555556,0.07571922222222222,51427.60795573982,672706.516525087,59947.218414973846,184144.1202268167
1.6279262257574683,258.12001652349653,171.2143452730297,171.21816794355834,9.408885688601544,0.9383731111111112,0.07588344444444445,51536.688142864965,673927.2384502959,59947.191027063855,184136.77658254132
1.700635145980729,265.3842090839791,171.2412323535406,171.24522919711322,9.43518883685531,0.9410874444444445,0.07612977777777778,51693.361603731384,675672.2955228989,59947.163640148676,184129.46393831488
1.7753656215939464,272.67521533118605,171.2678744221175,171.27205040607964,9.461287754944356,0.941428,0.076384,51854.6446551647,676041.0942595776,59947.13625422366,184122.1751517093
1.852123479914563,279.9813645772517,171.29433988955844,171.2987000280183,9.487324127556755,0.9413443750000003,0.07634050000000002,51843.19060940346,676162.4185540931,59947.108869279145,184114.94544335574
1.9309321802629806,287.4412779313562,171.32077190825754,171.32532123497433,9.513088907740507,0.9457705000000002,0.07666600000000001,52045.74961656976,678899.4643058929,59947.08148530804,184107.75677620523
2.01182811778016,295.00947219233507,171.34712258552054,171.35186619273847,9.538428734066944,0.9487212500000002,0.076883,52185.431668795405,680781.5332157848,59947.05410230858,184100.57142362004
2.0948492011176305,302.74232783745475,171.3734281278367,171.3783712002154,9.5633257920439,0.953522,0.077334,52461.016726028334,683738.3116043011,59947.02672027722,184093.40188381524
2.1800236313584946,310.51356989676566,171.3995724952717,171.40472030942536,9.587895384566687,0.9542106666666667,0.07740177777777778,52514.165084929205,684308.2326195547,59946.99933921176,184086.23851872573
2.2673635255213798,318.3336680760087,171.4255660368372,171.43092394076785,9.612328375991414,0.9552436666666667,0.07750344444444444,52586.94369111629,685077.4308988443,59946.97195910564,184079.1117568224
2.356880975846306,326.19197426345914,171.45140019467098,171.4569735677056,9.63662507877845,0.9559323333333334,0.07757122222222222,52639.98629553855,685645.9312694191,59946.94457995271,184072.0188217354
2.4485902584000674,334.1148601236251,171.47710073165257,171.4828949854446,9.660759628712428,0.957483375,0.0777220625,52741.25755715964,686714.9891011716,59946.91720174648,184064.96192033033
2.5425100424294578,342.1075848879825,171.50267451304427,171.50869509642325,9.684680004058801,0.959208125,0.0778881875,52851.40117163075,687884.7573781738,59946.88982448144,184057.93422923272
2.6386597168657904,350.1700710536146,171.52812298313032,171.53437539275015,9.708377752156599,0.960932875,0.07805431249999999,52961.53751076058,689054.324433411,59946.86244815232,184050.9338843395
2.737062324956431,358.3287071989977,171.55347321454306,171.559962997595,9.731809668219654,0.9635200000000002,0.07830350000000001,53119.996796472005,690725.4677549768,59946.8350727539,184043.9604428477
2.837740889812384,366.5569597638611,171.57870126385862,171.58543402528989,9.754976098818187,0.9652447500000001,0.078469625,53230.147455615064,691894.9625264461,59946.80769828198,184037.0067158232
2.9407147386093486,374.8547515742876,171.60380856762947,171.61078997096854,9.777920910582008,0.9669695,0.07863575,53340.29193625557,693064.2719577536,59946.78032473144,184030.0789246886
3.0460068533327367,383.248474434104,171.62882293476028,171.63605869410594,9.800600925229382,0.9695566250000001,0.0788849375,53498.80312578705,694735.6165069306,59946.752952097224,184023.17662644928
3.153639362497809,391.70559155441924,171.65370986817848,171.66120575475213,9.82302633854839,0.9710883750000001,0.07904500000000002,53605.43290245343,695792.4613729175,59946.72558037532,184016.29244080873
3.2636290308119293,400.220020307246,171.6784608171204,171.6862226580984,9.845260684048394,0.9724271250000001,0.079199,53708.51771464502,696736.5460817487,59946.69820956042,184009.43536384942
3.37599460924706,408.81214442569154,171.70309417279884,171.71112783927447,9.867280499054283,0.9744352500000001,0.07943,53856.46409330513,698070.3649921492,59946.670839646875,184002.60758347908
3.4907548258503054,417.46141511767735,171.72759419360386,171.73590560400558,9.889086128718285,0.975774,0.079584,53959.532445346245,699013.8308433006,59946.64347062974,183995.80420632064
3.60792486313835,426.16285335623877,171.75195007680486,171.76054519697894,9.910719551712424,0.9769580000000001,0.07974600000000001,54067.24752468689,699866.631017868,59946.61610250347,183989.02930763309
3.7275191994641457,434.9163681894944,171.7761629656386,171.78504780064185,9.932189108135773,0.9781420000000001,0.07990799999999999,54174.940053223574,700718.8893713767,59946.588735262114,183982.2856720719
3.849553364296856,443.7296186060172,171.80025220338416,171.80943279668247,9.953482458765313,0.9795716666666667,0.08006066666666665,54277.163846413445,701713.9643351894,59946.56136889978,183975.57294906015
3.974043939421466,452.6025222911737,171.82421908029855,171.83370151552256,9.974587265752799,0.9810013333333333,0.08021333333333332,54379.372208567176,702708.7067417798,59946.53400341127,183968.88600516337
4.101007483774161,461.534997048228,171.84806488480774,171.85785528835189,9.995503862041351,0.982431,0.08036599999999999,54481.565439264814,703703.121325043,59946.50663879144,183962.2244473983
4.230463892638498,470.55114677499614,171.8718179449551,171.88192248744932,10.016192920841663,0.984648,0.08059212499999999,54626.64508502957,705157.0324176364,59946.479275035206,183955.5878827566
4.36243325181372,479.62823928660555,171.89545639652926,171.90588129834632,10.036652294599158,0.986126,0.08074287499999999,54727.71596968718,706179.3493977605,59946.451912138524,183948.9688091277
4.496932478725375,488.7661944773084,171.9189815509302,171.9297330838914,10.056919478448954,0.9876039999999999,0.08089362499999998,54828.77417663523,707201.3946186315,59946.424550096526,183942.37290526758
4.633978694868346,497.96656175207806,171.94239649345633,171.95348097314653,10.076992135294745,0.9891351111111112,0.08104966666666666,54932.91305987129,708254.2168844696,59946.397188904404,183935.79976962006
4.773589452231813,507.2308912648909,171.9657043556301,171.97712814192823,10.09686526030438,0.9907193333333334,0.08121099999999999,55040.13648379983,709337.8586876844,59946.36982855746,183929.24853653825
4.915782507206274,516.5591045512316,171.98890651924432,172.00067601728819,10.116536521201583,0.9923035555555555,0.08137233333333332,55147.35365214411,710421.3022531875,59946.342469051095,183922.71832736518
4995.336717018408,6629.187966881192,256.8187558779601,275.6480105408336,1.6407675687811771,0.307859,0.019186,32407.892160417163,528825.5205652595,59746.82580628243,149349.73949826433
4997.178100611352,6628.773902315582,256.7950695440309,275.63004846823253,1.640729167759913,0.307859,0.019186,32403.269046085683,528751.3379657092,59746.80082437264,149346.91702556176
4999.019368640565,6628.355908010072,256.7713756535981,275.6120769109868,1.6406979538601902,0.307859,0.019186,32398.644939879727,528677.139450518,59746.77584197669,149344.09554423564
5000.860520014338,6627.933983159942,256.747674210223,275.5940958679331,1.6406739299891626,0.307859,0.019186,32394.01984292593,528602.9250377638,59746.750859094514,149341.27505838222
5002.701553640744,6627.508126961521,256.72396521747424,275.5761053379127,1.6406570990556837,0.307859,0.019186,32389.393756351423,528528.6947455329,59746.72587572605,149338.45557210073
5004.542468427629,6627.078338612192,256.7002486789203,275.5581053197706,1.6406474639702804,0.307859,0.019186,32384.76668128388,528454.4485919201,59746.70089187123,149335.63708949165
9995.284257918323,3524.630409021843,248.9786518982162,287.52500248650654,2.138521623875465,0.349672,0.020414,32208.03906020519,552313.6024419761,59631.90187554503,130626.55663585791
9996.263296790306,3524.449469246318,248.97776644835778,287.52815719240994,2.138579597898249,0.349672,0.020414,32207.821566811228,552309.8769913024,59631.877663513456,130622.56858674755
9997.242285359487,3524.2682288494466,248.97688073425567,287.53131143958217,2.138638074576386,0.349672,0.020414,32207.60402409795,552306.1506958366,59631.85345175383,130618.5807466091
9998.221223542352,3524.0866877845615,248.97599475661136,287.53446522844536,2.138697054382601,0.349672,0.020414,32207.386432207564,552302.4235580148,59631.82924026616,130614.59311571467
9999.200111255379,3523.9048460051795,248.97510851612546,287.53761855941985,2.1387565377871747,0.349672,0.020414,32207.168791281943,552298.6955802671,59631.80502905046,130610.60569433631
10000.178948415027,3523.7227034650027,248.97422201349465,287.5407714329243,2.1388165252600997,0.349672,0.020414,32206.951101462644,552294.966765018,59631.78081810675,130606.6184827464
10001.157734937748,3523.5402601179158,248.9733352494176,287.54392384937586,2.1388770172707376,0.349672,0.020414,32206.733362891016,552291.2371146888,59631.75660743504,130602.63148121783
10002.136470739975,3523.3575159179886,248.97244822458808,287.5470758091898,2.13893801428537,0.349672,0.020414,32206.51557570804,552287.5066316946,59631.73239703534,130598.6446900234
10003.115155738133,3523.1744708194738,248.9715609397007,287.55022731277995,2.138999516771559,0.349672,0.020414,32206.297740054488,552283.7753184463,59631.70818690766,130594.6581094364
10004.093789848632,3522.9911247768064,248.97067339544842,287.5533783605584,2.1390615251933314,0.349672,0.020414,32206.07985607082,552280.0431773502,59631.68397705202,130590.67173973031
