Mass,Altitude,Pressure,Density,Temperature,Cas,Tas,Vy,VS,Drag,Thrust,T-D,Pitch,FPA,AOA,Q,AccelerationX,AccelerationY,DistanceX,Dx,Dy,Phase,Cd,Cd0,Gear,Flaps,Cl,Lift,Weight,L-W
75500,0.4581679821968071,101319.9812681093,1.2249508811148846,288.14728575184324,93.15170910856025,93.1535344513588,2.4893804328448548,490.0355182765462,103923.62648585516,206967.7885139387,-88071.62253916175,15.0,1.4977375766530687,13.50226242334693,10626.99668633605,0.6872255675083971,6.467984477282542,35.65584953837382,1.5524634595271594,0.04059134270334722,T/O C,0.14865404620432945,7559.117044,False,2,1.7158748595540922,1242411.8832455692,738414.6884999999,529158.0651122218
75500,0.5005503145502014,101319.4935690503,1.2249461064992704,288.1470219081157,93.16289721419054,93.16490022655177,2.596499449562459,511.1219388902478,103442.7705492683,206963.97157029607,-87594.58354621752,15.0,1.5635978818086944,13.436402118191305,10629.56903623918,0.6819465115779026,6.427141003056242,37.208503160689745,1.552653622315921,0.042382332353394274,T/O C,0.14787647240058285,7559.117044,False,2,1.710338912349469,1239091.5981952797,738414.6884999999,525837.7800619323
75500,0.5447123238126319,101318.98435354068,1.2249411212310939,288.1467464229554,93.17398950018656,93.17617805204505,2.7029416619292097,532.0751303010255,102967.0699051282,206960.1772581251,-87122.67721424838,15.0,1.6290223898861758,13.370977610113824,10632.11977695354,0.6766695295967697,6.386532742005046,38.76134547967805,1.5528423189883067,0.04416200926243057,T/O C,0.1471075226590665,7559.117044,False,2,1.7048395768689741,1235791.073487465,738414.6884999999,522537.2553541176
75500,0.5906427624220069,101318.45375776256,1.2249359266429887,288.1464593698952,93.18498605476536,93.18736796877735,2.8087109711957825,552.8958604716107,102496.46669717827,206956.40560119206,-86655.84566323149,15.0,1.694013757539982,13.305986242460017,10634.648919492422,0.6713950039379737,6.3461585559943785,40.31437502985157,1.55302955017352,0.045930438609374936,T/O C,0.14634709674916851,7559.117044,False,2,1.6993766304445046,1232510.2046528067,738414.6884999999,519256.3865194593
75500,0.6383304476791652,101317.90191712396,1.22493052405999,288.14616082204424,93.19588697217898,93.19847002394307,2.913811259663221,573.5848936344923,102030.90368511858,206952.65662100076,-86194.0316313631,15.0,1.7585746312562798,13.24142536874372,10637.156476350227,0.6661233099429564,6.306017308046313,41.867590346457575,1.5532153166060036,0.04768768525715836,T/O C,0.14559509557202813,7559.117044,False,2,1.6939498512454114,1229248.8874780454,738414.6884999999,515995.069344698
75500,0.687764261432224,101317.32896626186,1.2249249147995644,288.14585085209006,93.20669235259759,93.20948427087653,3.018246390703829,594.1429902960292,101570.32423961481,206948.93033683105,-85737.17847002904,15.0,1.8227076472195278,13.177292352780473,10639.642461476431,0.6608548160073153,6.266107862436478,43.42098996558107,1.5533996191234967,0.04943381375305875,T/O C,0.14485142115027327,7559.117044,False,2,1.6885590182901007,1226007.0180122072,738414.6884999999,512753.1998788598
75500,0.7389331497612862,101316.73503904599,1.2249191001716488,288.14552953230066,93.21740230200268,93.22041076893763,3.1220202087836397,614.5709072408739,101114.67233729699,206945.2267657775,-85285.23013876476,15.0,1.8864154311844499,13.11358456881555,10642.106890249885,0.6555898836660059,6.22642908478866,44.97457242424619,1.5535824586651181,0.05116888832906224,T/O C,0.14411597661776113,7559.117044,False,2,1.6832039114571695,1222784.492572648,738414.6884999999,509530.67443930055
75500,0.7918261226635368,101316.1202685826,1.2249130814786864,288.14519693452655,93.2280169320678,93.23124958339892,3.225136539486429,634.8693975366986,100663.89255575015,206941.5459227884,-84838.13120020702,15.0,1.9497005983532645,13.050299401646736,10644.549779453439,0.6503288676780876,6.186979842167354,46.52833626051566,1.5537638362694712,0.05289297290225057,T/O C,0.14338866620932494,7559.117044,False,2,1.6778843114960984,1219581.2077509349,738414.6884999999,506327.38961758744
75500,0.8464322537387506,101315.4847872176,1.224906860015659,288.14485313020265,93.2385363600501,93.2420007853341,3.327599189539228,655.0392105392181,100217.93006849755,206937.88782070237,-84395.82681504046,15.0,2.01256575325806,12.987434246741941,10646.971147248763,0.645072116110903,6.147759003167956,48.08228001358843,1.553943753072775,0.05460613107521381,T/O C,0.14266939525053055,7559.117044,False,2,1.6726000000375025,1216397.0604185418,738414.6884999999,503143.24228519434
75500,0.9027406798752384,101314.82872654081,1.2249004370701277,288.1444981903507,93.24896070868432,93.25266445150783,3.4294119468393105,675.081091897502,99776.73063997984,206934.25247028682,-83958.2627369383,15.0,2.07501348964819,12.92498651035181,10649.37101315155,0.6398199704237839,6.108765438004943,49.636402223895445,1.554122210307016,0.056308426136487816,T/O C,0.1419580701474459,7559.117044,False,2,1.6673507596029524,1213231.947732386,738414.6884999999,499978.1295990385
75500,0.9607406009362545,101314.15221738868,1.224893813922262,288.1441321855808,93.2592901060672,93.26324066426702,3.530578580482607,694.9957835595683,99340.24062053059,206930.63988027428,-83525.3853075016,15.0,2.1370463903825963,12.862953609617403,10651.74939800689,0.6345727655511766,6.069998018597806,51.19070143319357,1.5542992092981238,0.05799992106101598,T/O C,0.14125459837642715,7559.117044,False,2,1.6621363736143762,1210085.7671401894,738414.6884999999,496831.949006842
75500,1.020421279446889,101313.4553898484,1.2248869918448784,288.14375518609387,93.26952468555655,93.27372951143343,3.6311028407935244,714.7840237782528,98908.40694135072,206927.0500573991,-83097.14145119692,15.0,2.1986670273269215,12.801332972673078,10654.106323965012,0.6293308299852589,6.031455618655037,52.74517618465774,1.5544747514641704,0.05968067851063443,T/O C,0.1405588884739234,7559.117044,False,2,1.656956626403053,1206958.4163856865,738414.6884999999,493704.59825233906
75500,1.0817720402814694,101312.7383732618,1.2248799721034802,288.1433672616836,93.27966458566567,93.28413108619773,3.7309884593561247,734.4465471173473,98481.17710948402,206923.48300643297,-82673.47867029633,15.0,2.259877961255327,12.740122038744673,10656.441814457317,0.6240944858579718,5.993137113756006,54.29982502297133,1.554648838313593,0.0613507608345804,T/O C,0.13987085002630456,7559.117044,False,2,1.651811303218202,1203849.7935136687,738414.6884999999,490595.97538032127
75500,1.1447822703514925,101312.00129622794,1.2248727559562835,288.14296848173814,93.28970994995849,93.29444548701477,3.830239149046637,753.9840844579994,98058.49920279282,206919.93873022095,-82254.34503981716,15.0,2.320681741756896,12.679318258243104,10658.75589417257,0.6188640490224822,5.955041381430741,55.85464649441477,1.5548214714434376,0.06301023007002302,T/O C,0.1391903936597133,7559.117044,False,2,1.64670019023518,1200759.7968748633,738414.6884999999,487505.9787415159
75500,1.2094414182941085,101311.24428660765,1.2248653446542608,288.1425589152427,93.29966092694296,93.30467281750033,3.928858604067268,773.3973630053677,97640.32186493921,206916.41722971632,-81839.68920246817,15.0,2.3810809071465173,12.618919092853483,10661.04858903351,0.6136398291340863,5.917167301237867,57.4096391469524,1.5549926525376259,0.06465914794261587,T/O C,0.13851743102994557,7559.117044,False,2,1.6416230745632991,1197688.3251306727,738414.6884999999,484434.5069973252
75500,1.2757389941611796,101310.46747152628,1.2248577394411702,288.14213863078106,93.3095176699761,93.31481318632918,4.0268504999812755,792.6871062955266,97226.59430036957,206912.918504015,-81429.46036359986,15.0,2.441077984380147,12.558922015619853,10663.319926173632,0.6084221297304946,5.879513754840443,58.964801530317644,1.555162383365246,0.06629757586707119,T/O C,0.137851874812361,7559.117044,False,2,1.636579744253266,1194635.277257748,738414.6884999999,481381.4591244005
75500,1.3436645691089342,101309.67097737809,1.2248499415535965,288.14170769653794,93.31928033716045,93.32486670713436,4.124218493749275,811.8540342026132,96817.26626930667,206909.44255039017,-81023.60828616178,15.0,2.500675488974352,12.499324511025648,10665.569933914323,0.6032112483115515,5.84207962608,60.520132196096505,1.5553306657788628,0.0679255749477546,T/O C,0.13719363869182627,7559.117044,False,2,1.6315699883042578,1191600.552552425,738414.6884999999,478346.73441907763
75500,1.4132077750882344,101308.85492982899,1.2248419522209806,288.14126618030076,93.3289490912466,93.334833498408,4.220966223766752,830.8988629462109,96412.28808274872,206905.9893643254,-80622.08328566862,15.0,2.559875924930015,12.440124075069985,10667.798641742194,0.5980074764183196,5.8048638010485805,62.075629697809354,1.555497501712853,0.06954320597930022,T/O C,0.1365426373526937,7559.117044,False,2,1.626593596670642,1188584.050635007,738414.6884999999,475330.23250165954
75500,1.48435830453548,101308.01945382064,1.224833772665659,288.1408141494619,93.33852409953472,93.3447136834032,4.317097309902735,849.8223050989635,96011.61059747814,206902.5589395487,-80224.83622517472,15.0,2.618681784660134,12.381318215339867,10670.006080286745,0.5928110997115787,5.767865168158984,63.631292590991116,1.55566289318176,0.07115052944724572,T/O C,0.13589878646881734,7559.117044,False,2,1.6216503602683439,1185585.6714539076,738414.6884999999,472331.8533205602
75500,1.5571059100641662,101307.16467357379,1.224825404102897,288.1403516710205,93.34800553377944,93.35450739003736,4.41261535353962,868.6250695944134,95615.18521108016,206899.15126806474,-79831.8185102607,15.0,2.677095548921586,12.322904451078415,10672.192281298263,0.5876223980496793,5.731082618213133,65.18711943326979,1.5558268422786712,0.0727476055286863,T/O C,0.1352620026936086,7559.117044,False,2,1.616740070980879,1182605.3152896522,738414.6884999999,469351.4971563048
75500,1.6314404041571138,101306.29071259192,1.2248168477409243,288.13987881158454,93.35739357009574,93.36421475079679,4.507523937614098,887.3078617350586,95222.96385697361,206895.76634018758,-79442.98208403132,15.0,2.73511968675078,12.26488031324922,10674.357277626006,0.5824416455657875,5.694515044468671,66.74310878444341,1.5559893511736178,0.07433449409294766,T/O C,0.13463220365013387,7559.117044,False,2,1.611862521665048,1179642.8827587424,738414.6884999999,466389.064625395
75500,1.7073516588593909,101305.39769366452,1.2248081047809682,288.13939563737296,93.36668838886064,93.37383590264253,4.601826626659161,905.8713832006222,94834.89899945408,206892.40414457256,-79058.2794221268,15.0,2.7927566554031005,12.2072433445969,10676.501103196633,0.5772691107444863,5.658161342703737,68.2992592065554,1.5561504221119944,0.07591125470227715,T/O C,0.13400930792125562,7559.117044,False,2,1.6070175061563101,1176698.274817383,738414.6884999999,463444.4566840355
75500,1.7848296054719435,101304.48573887088,1.2247991764172912,288.1389022142174,93.37589017463036,93.38337098691748,4.6955269668471615,924.3163320565278,94450.94362875125,206889.0646682481,-78677.66352774845,15.0,2.8500089002960487,12.149991099703952,10678.623792992925,0.572105056497749,5.622020411280057,69.8555692639684,1.5563100574130002,0.07747794661255268,T/O C,0.13339323503981934,7559.117044,False,2,1.6022048192738412,1173771.3927650796,738414.6884999999,460517.5746317322
75500,1.8638642342459524,101303.55496958339,1.2247900638372227,288.1383986075644,93.38499911603945,93.39282014925482,4.7886284860338995,942.6434027625786,94071.0512561011,206885.74789664664,-78301.08792669974,15.0,2.906878854955986,12.093121145044014,10680.725383032739,0.566949740240261,5.586091151204273,71.41203752343651,1.5564682594681025,0.07903462877400884,T/O C,0.13278390547888766,7559.117044,False,2,1.5974242568252803,1170862.1382481048,738414.6884999999,457608.3201147574
75500,1.9444455940779324,101302.60550647153,1.2247807682211993,288.13788488247735,93.39401540571752,93.40218353948755,4.881134693803693,960.8532861818293,93695.17590883464,206882.45381363548,-77928.50666244444,15.0,2.9633689409683965,12.036631059031603,10682.80591034828,0.5618034139640974,5.550372466187619,72.96866255417603,1.5566250307395197,0.08058135983197993,T/O C,0.13218124064202388,7559.117044,False,2,1.5926756156111752,1167970.4132628376,738414.6884999999,454716.59512949013
75500,2.0265637922055917,101301.63746950471,1.2247712907427928,288.13736110363845,93.40293924019824,93.41146131155944,4.973049081515425,978.9466695896506,93323.272125483,206879.1824015471,-77559.87429118119,15.0,3.019481567931585,11.980518432068415,10684.865412965537,0.5566663243127483,5.514863262703906,74.52544292793476,1.556780373758725,0.0821181981276593,T/O C,0.13158516285362615,7559.117044,False,2,1.587958693429139,1165096.120158976,738414.6884999999,451842.3020256285
75500,2.1102089939044664,101300.6509779562,1.2247616325687483,288.13682733535063,93.41177081983065,93.420653623437,5.0643751223495235,996.924236682977,92955.29495090127,206875.93364120918,-77195.14587693737,15.0,3.0752191334137153,11.924780866586286,10686.903929884065,0.5515387126544874,5.479562450045906,76.08237721905974,1.5569342911249704,0.08364520169887457,T/O C,0.130995595349314,7559.117044,False,2,1.5832732890777126,1162239.1616426297,738414.6884999999,448985.3435092822
75500,2.1953714221853446,101299.64615040655,1.2247517948590196,288.1362836415396,93.4205103486982,93.42976063702292,5.155116271355859,1014.786667589736,92591.19993141097,206872.70751197377,-76834.27698668248,15.0,3.1305840229131023,11.869415977086899,10688.921501056984,0.546420815155078,5.444468940380115,77.63946400456356,1.5570867855038326,0.08516242828087818,T/O C,0.1304124622663686,7559.117044,False,2,1.5786192023599548,1159399.4407792916,738414.6884999999,446145.6226459441
75500,2.282041357492498,101298.62310474693,1.2247417787668002,288.13573008575577,93.42915803452743,93.43878251807043,5.245275965502525,1032.5346388784499,92230.94310996243,206869.50399174722,-76477.2236854605,15.0,3.1855786098216936,11.814421390178307,10690.918167371223,0.5413128628498296,5.4095816487999535,79.19670186418934,1.5572378596257777,0.08666993530715321,T/O C,0.1298356886342285,7559.117044,False,2,1.573996234086756,1156576.860996691,738414.6884999999,443323.0428633436
75500,2.370209137402731,101297.58195818299,1.224731585438563,288.1351667311763,93.43771408860849,93.447719436099,5.334857623725483,1050.1688235680085,91874.48102131819,206866.32305701778,-76123.94253154569,15.0,3.2402052553916363,11.759794744608364,10692.893970628056,0.5362150817149733,5.374899493377451,80.75408938047408,1.5573875162847453,0.08816777991023339,T/O C,0.12926520036504155,7559.117044,False,2,1.5694041860798889,1153771.3260875365,738414.6884999999,440517.5079541891
75500,2.4598651563252685,101296.5228272377,1.2247212160140883,288.13459364060685,93.44617872571304,93.45657156431132,5.423864646979038,1067.6898911376059,91521.77068725745,206863.16468288505,-75774.39057161768,15.0,3.294466308704871,11.705533691295129,10694.848953523831,0.5311276927383772,5.3404213952133235,82.31162513881084,1.5575357583367526,0.08965601892253769,T/O C,0.12870092424427493,7559.117044,False,2,1.5648428611747986,1150982.7402121364,738414.6884999999,437728.922078789
75500,2.5509998652024866,101295.44582775545,1.2247106716265033,288.13401087648384,93.45455216400951,93.46533907951114,5.512300418287133,1085.0985075368371,91172.76961180307,206860.02884308714,-75428.52533596121,15.0,3.3483641066456475,11.651635893354353,10696.783159630997,0.5260509119895973,5.306146278485671,83.86930772750937,1.5576825886985204,0.0911347088772181,T/O C,0.12814278792138376,7559.117044,False,2,1.5603120632231433,1148211.0079009193,738414.6884999999,434957.18976757186
75500,2.6436037712115077,101294.3510749054,1.2246999534023155,288.1334185008762,93.4628346249859,93.47402216202262,5.600168302795419,1102.3953351959485,90827.43577647209,206856.91551002872,-75086.30483368866,15.0,3.40190097387592,11.59809902612408,10698.69663337938,0.5209849506892595,5.2720730704971785,85.42713573785548,1.5578280103461146,0.09260390600902127,T/O C,0.1275907199005403,7559.117044,False,2,1.5558115970950888,1145456.0340568433,738414.6884999999,432202.2159234958
75500,2.7376674374666705,101293.23868318425,1.2246890624614415,288.1328165754871,93.47102633336796,93.48262099561059,5.687471647824098,1119.5810330362397,90485.72763554871,206853.82465480745,-74747.68754798654,15.0,3.4550792228135148,11.544920777186485,10700.58942003761,0.5159300152777349,5.2382007017207455,86.98510776416909,1.55797202631361,0.09406366625516265,T/O C,0.1270446495314238,7559.117044,False,2,1.5513412686813606,1142717.723957689,738414.6884999999,429463.9058243416
75500,2.8331814827228836,101292.1087664208,1.22467799991725,288.13220516165643,93.47912751704568,93.49113576740197,5.774213782921498,1136.6562564806097,90147.60411138347,206850.7562472421,-74412.63243138665,15.0,3.507901153613019,11.49209884638698,10702.461565694957,0.5108863074832165,5.204528105843982,88.54322240386085,1.5581146396917713,0.09551404525621329,T/O C,0.1265045070000727,7559.117044,False,2,1.5469008848950714,1139995.9832582702,738414.6884999999,426742.16512492276
75500,2.9301365810798825,101290.96143777834,1.2246667668765863,288.13158432036226,93.48713840699159,93.49956666780845,5.860398019918365,1153.621657464245,89813.02458971571,206847.7102558973,-74081.09890106368,15.0,3.5603690541493034,11.439630945850697,10704.313117243224,0.5058540243890329,5.171054219812013,90.1014782574876,1.5582558536267535,0.09695509835699886,T/O C,0.12597022331979987,7559.117044,False,2,1.542490253673313,1137290.7179925195,738414.6884999999,424036.89985917206
75500,3.0285234616873926,101289.79680975892,1.224655364439815,288.130954112223,93.49505923718948,93.50791389045013,5.946027652982851,1170.477884445443,89481.94891502325,206844.6866481111,-73753.04683415745,15.0,3.612485200003612,11.387514799996389,10706.14412235905,0.5008333585003648,5.137777983869161,91.65987392880642,1.5583956713188214,0.09838688060751014,T/O C,0.1254417303221716,7559.117044,False,2,1.5381091839785332,1134601.8345754934,738414.6884999999,421348.0164421459
75500,3.1283329084512177,101288.61499420596,1.2246437937008452,288.130314597499,93.50289024455488,93.5161776320803,6.03110595867617,1187.2255824165688,89154.337385897,206841.68539002005,-73428.43656312223,15.0,3.6642518544521647,11.335748145547836,10707.954629486287,0.49582449781023785,5.104698341599125,93.21840802482751,1.5585340960210867,0.09980944676382517,T/O C,0.12491896064805147,7559.117044,False,2,1.5337574857996987,1131929.2398052663,738414.6884999999,418675.4216719188
75500,3.22955575974026,101287.41610230837,1.224632055747171,288.12966583609506,93.5106316688688,93.52435809251138,6.115636196008903,1203.8653929151383,88830.15075044337,206838.70644658394,-73107.22887110471,15.0,3.7156712684571724,11.284328731542828,10709.744687818753,0.4908276258648595,5.07181423996397,94.77707915586578,1.558671131038264,0.10122285128904226,T/O C,0.12440184773870952,7559.117044,False,2,1.5294349701532441,1129272.8408647394,738414.6884999999,416019.02273139195
75500,3.3321829080944836,101286.20024460359,1.2246201516599018,288.12900788756167,93.51828375269562,93.53245547454185,6.199621606497932,1220.397954035026,88509.35020171349,206835.74978161167,-72789.3849873471,15.0,3.766745680660231,11.23325431933977,10711.514347283122,0.4858429218282925,5.039124629341771,96.33588593559122,1.5588067797254435,0.10262714835422362,T/O C,0.12389032582699774,7559.117044,False,2,1.5251414490838262,1126632.545323352,738414.6884999999,413378.72719000466
75500,3.436205299933833,101284.96753098094,1.224608082513795,288.12834081109736,93.52584674132241,93.5404699838843,6.283065414223982,1236.8239004377917,88191.89737316017,206832.81535778556,-72474.8665826199,15.0,3.8174773173780037,11.182522682621997,10713.263658522093,0.48087056054643873,5.0066284635629845,97.89482698107811,1.5589410454868846,0.10402239183934929,T/O C,0.12338432992859202,7559.117044,False,2,1.5208767356648707,1124008.2611387004,738414.6884999999,410754.443005353
75500,3.541613935268114,101283.7180706853,1.224595849377294,288.1276646655504,93.53332088267835,93.54840182909446,6.365970825889742,1253.1438633641224,87877.75433412365,206829.9031366851,-72163.63576468382,15.0,3.867868392600148,11.132131607399852,10714.992672877783,0.4759107126103598,4.974324699945646,99.45390091285293,1.5590739317748228,0.10540863533428103,T/O C,0.12288379583330197,7559.117044,False,2,1.5166406439989366,1121399.8966580722,738414.6884999999,408146.0785247248
75500,3.64839986740785,101282.45197232005,1.224583453312554,288.1269795094207,93.5407064272749,93.55625122150144,6.448341030878563,1269.3584706453864,87566.88358534513,206827.01307881193,-71855.65507377849,15.0,3.9179211079894043,11.082078892010596,10716.701442375292,0.47096354441892274,4.942212299329231,101.01310635494123,1.5592054420882993,0.10678593213973588,T/O C,0.12238866009644819,7559.117044,False,2,1.5124329892178876,1118807.3606198858,738414.6884999999,405553.5424865384
75500,3.7565542026761185,101281.16934385084,1.2245708953754826,288.12628540086183,93.54800362813083,93.56401837513879,6.530179201313688,1285.468346715293,87259.24805451052,206824.14514361203,-71550.88747814378,15.0,3.967637652883805,11.032362347116194,10718.3900197066,0.4660292182407888,4.9102902261075085,102.57244193491323,1.559335579972002,0.10815433526826876,T/O C,0.12189886003030825,7559.117044,False,2,1.5082535874828848,1116230.5621550567,738414.6884999999,402976.7440217093
75500,3.8660681001213826,101279.87029260867,1.2245581766157676,288.1255823976826,93.55521274070834,93.57170350667671,6.6114884921180215,1301.4741126216577,86954.8110918227,206821.2992895,-71249.296369568,15.0,4.017020204300923,10.982979795699077,10720.058458214564,0.4611078922757138,4.878557448260021,104.13190628392836,1.5594643490151292,0.10951389744526424,T/O C,0.12141433369563143,7559.117044,False,2,1.5041022559842023,1113669.4107882665,738414.6884999999,400415.592654919
75500,3.9769327712313194,101278.55492529331,1.2245452980769125,288.1248705573492,93.5623340228452,93.5793068353553,6.692272041074398,1317.3763860382674,86653.53646560425,206818.47547388147,-70950.84555896807,15.0,4.066070926944118,10.933929073055882,10721.706811877237,0.4561997207152042,4.847012937382579,105.69149803677863,1.5595917528502667,0.11086467110993682,T/O C,0.12093501989322283,7559.117044,False,2,1.4999788129408729,1111123.816439161,738414.6884999999,397869.99830581364
75500,4.089139479647659,101277.22334797663,1.2245322607962683,288.12414993698695,93.56936773469161,93.58682858291867,6.772532968886341,1333.1757812768387,86355.38835793007,206815.67365317588,-70655.49927199948,15.0,4.114791973210716,10.885208026789284,10723.33513529233,0.45130485380249974,4.815655668716546,107.2512158319309,1.5597177951522831,0.11220670841633949,T/O C,0.12046085815559696,7559.117044,False,2,1.4958830776001664,1108593.6894234642,738414.6884999999,395339.8712901168
75500,4.202679540882039,101275.87566610616,1.2245190658050693,288.12342059338226,93.57631413864374,93.5942689735502,6.852274379239292,1348.8729092990732,86060.3313602909,206812.89378283836,-70363.22214469782,15.0,4.163185483202059,10.83681451679794,10724.94348366197,0.446423437891895,4.784484621177083,108.81105831156815,1.5598424796372405,0.11354006123438028,T/O C,0.1199917887387015,7559.117044,False,2,1.4918148702369054,1106078.940454017,738414.6884999999,392825.12232066947
75500,4.317544322032886,101274.5119845078,1.2245057141284592,288.1226825829842,93.58317349928288,93.60162823380865,6.931499358862295,1364.4683777287983,85768.33046928681,206810.1358173818,-70073.97921915031,15.0,4.211253584735382,10.788746415264619,10726.53191277756,0.4415556155073953,4.75349877738021,110.37102412162947,1.5599658100613238,0.11486478115084656,T/O C,0.11952775261371118,7559.117044,False,2,1.4877740121526282,1103579.480641733,738414.6884999999,390325.6625083855
75500,4.433725241503323,101273.13240738984,1.2244922067855308,288.1219359619068,93.58994608331048,93.60890659256533,7.010210977590111,1379.962790864195,85479.35108235286,206807.39971039846,-69787.73593919969,15.0,4.258998393357458,10.741001606642541,10728.100479004974,0.43670152540073603,4.722697123668947,111.93111191184926,1.5600877902197832,0.11618091947043671,T/O C,0.11906869145889223,7559.117044,False,2,1.483760325674596,1101095.2214964908,738414.6884999999,387841.4033631433
75500,4.551213768720122,101271.73703834567,1.2244785447893534,288.1211807859302,93.59663215948932,93.61610428094214,7.088412288425749,1395.356749690108,85193.35899351505,206804.68541458127,-69504.45814617907,15.0,4.306422012359945,10.693577987640055,10729.649239269864,0.43186130260872313,4.692078650138283,113.49132033579515,1.5602084239458955,0.11748852721679882,T/O C,0.11861454765153734,7559.117044,False,2,1.4797736341546521,1098626.0749279428,738414.6884999999,385372.2567945954
75500,4.670001423853698,101270.3259803573,1.224464729147007,288.1204171105033,93.60323199858217,93.62322153225064,7.166106327603403,1410.6508518904336,84910.32038917867,206801.99288174434,-69224.11207467961,15.0,4.353526532796409,10.646473467203592,10731.178251043235,0.42703507850994527,4.661642350659254,115.05164805090509,1.5603277151099397,0.11878765513357627,T/O C,0.11816526425997201,7559.117044,False,2,1.4758137619679448,1096171.953246263,738414.6884999999,382918.13511291565
75500,4.790079777539158,101268.89933579876,1.2244507608596156,288.1196449907449,93.60974587329243,93.63025858193198,7.243296114651768,1425.845691860584,84630.20184394791,206799.3220628441,-68946.6643483491,15.0,4.400314033500949,10.59968596649905,10732.687572327213,0.422222980880819,4.631387222901912,116.61209371852327,1.5604456676181886,0.12007835368545976,T/O C,0.11772078503563127,7559.117044,False,2,1.4718805345115,1093732.7691628167,738414.6884999999,380478.95102946926
75500,4.911440450598404,101267.45720643931,1.2244366409223795,288.118864481446,93.61617405820546,93.63721566749783,7.319984652457725,1440.9418607200246,84352.97031647756,206796.67290799916,-68672.08197572367,15.0,4.44678658110839,10.553213418891609,10734.177261641009,0.41742513395100644,4.601312268357407,118.17265600393519,1.5605622854119152,0.12136067305924578,T/O C,0.11728105440520792,7559.117044,False,2,1.467973778202671,1091308.4357907693,738414.6884999999,378054.61765742186
75500,5.034075113763304,101265.99969344617,1.2244223703246013,288.1180756370711,93.6225168297322,93.64409302847213,7.396174927330375,1455.939946324877,84078.59314535662,206794.04536651063,-68400.33234609127,15.0,4.492946230075975,10.507053769924024,10735.647378007036,0.4126416584581709,4.571416492359015,119.7333335764016,1.5606775724664164,0.12263466316490083,T/O C,0.11684601746287201,7559.117044,False,2,1.4640933204774496,1088898.866645622,738414.6884999999,375645.04851227463
75500,5.157975487399936,101264.52689738848,1.224407950049726,288.1172785117605,93.62877446605057,93.65089090633383,7.471869909065415,1470.8405332805935,83807.03804502489,206791.4393868818,-68131.38322538837,15.0,4.538795022706541,10.461204977293459,10737.097980937348,0.40787267170212027,4.541698904102351,121.29412510919165,1.5607915327900497,0.12390037363663159,T/O C,0.11641561996256147,7559.117044,False,2,1.4602389897886563,1086503.975645692,738414.6884999999,373250.15751234465
75500,5.2831333412338966,101263.03891824029,1.2243933810753698,288.11647315933186,93.63494724705043,93.65760954446047,7.547072551009824,1485.6442029546897,83538.27310172128,206788.8549168371,-67865.20275212947,15.0,4.584334989173095,10.415665010826906,10738.529130420176,0.40311828759829227,4.512158516664579,122.85502927961494,1.5609041704232858,0.12515785383396033,T/O C,0.11598980831034389,7559.117044,False,2,1.4564106156040038,1084123.6771125235,738414.6884999999,370869.85897917603
75500,5.409540494076702,101261.53585538363,1.2243786643733499,288.11565963328195,93.64103545428135,93.66424918807265,7.62178579012687,1500.3515334895412,83272.2667694649,206786.29190334177,-67601.75943336841,15.0,4.629568147544776,10.370431852455223,10739.940886906676,0.3983786167306216,4.482794347022726,124.41604476905272,1.561015489437776,0.1264071528428058,T/O C,0.11556852955684976,7559.117044,False,2,1.4526080284040468,1081757.8857712364,738414.6884999999,368504.06763788895
75500,5.5371888135532705,101260.01780761157,1.224363800909716,288.1148379867885,93.64703937089347,93.67081008417938,7.696012547061389,1514.9630998152338,83008.98786606875,206783.7502926203,-67341.02214069373,15.0,4.674496503814143,10.325503496185856,10741.333311297876,0.3936537664037719,4.453605416071133,125.97717026298815,1.5611254939354333,0.12764831947656882,T/O C,0.11515173138977686,7559.117044,False,2,1.4488310596800114,1079406.5167508181,738414.6884999999,366152.6986174707
75500,5.666070215830493,101258.48487313195,1.224348791644786,288.1140082727119,93.6529592815888,93.67729248152429,7.769755726205357,1529.4794736624717,82748.40556918673,206781.23003017504,-67082.96010625697,15.0,4.719122051925735,10.280877948074265,10742.706464931867,0.38894384069475785,4.424590748638085,127.53840445103569,1.5612341880475304,0.12888140227722286,T/O C,0.11473936212646582,7559.117044,False,2,1.445079541931519,1077069.4855843592,738414.6884999999,363815.6674510117
75500,5.796176665346902,101256.93714957002,1.2243336375331715,288.1131705435971,93.65879547256698,93.6836966305327,7.843018215763715,1543.9012235755345,82490.4894123924,206778.73106080468,-66827.542918833,15.0,4.7634467738059,10.2365532261941,10744.06040957108,0.38424894050392966,4.395749373501503,129.09974602696948,1.5613415759338083,0.13010644951640893,T/O C,0.11433137070654673,7559.117044,False,2,1.4413533086642012,1074746.708209223,738414.6884999999,361492.8900758757
75500,5.927500174543437,101255.3747339718,1.224318339523813,288.1123248516752,93.66454823147447,93.69002278325945,7.915802887820447,1558.2289149252847,82235.20928129181,206776.25332862165,-66574.74051991545,15.0,4.807472639393792,10.192527360606208,10745.395207389854,0.3795691636053522,4.367080323403895,130.6611936887511,1.561447661781601,0.13132350919653468,T/O C,0.11392770668465663,7559.117044,False,2,1.4376521943872076,1072438.1009671702,738414.6884999999,359184.28283382277
