AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
-179.146515,70373.140625,9.798100,1.316290,3.475762,-6.923927,1.217699,551.529358,81.738640,5206.625000,5263.352051,0.487951,0.072316
-179.146393,70373.125000,9.798100,1.316229,3.473836,-6.920194,1.217699,551.350037,81.656990,5219.624023,5278.171387,0.488333,0.072324
-179.146286,70373.125000,9.798100,1.316171,3.471969,-6.916525,1.217699,550.866028,81.574036,5232.818848,5293.193848,0.488430,0.072328
-179.146118,70373.117188,9.798100,1.316118,3.470028,-6.912778,1.217699,549.179626,81.499519,5246.515137,5308.818848,0.487479,0.072343
-179.146118,70373.117188,9.798100,1.316071,3.468167,-6.909165,1.217699,547.558105,81.421211,5260.166992,5324.378906,0.486562,0.072351
-179.145981,70373.101562,9.798100,1.316026,3.466234,-6.905459,1.217699,545.965454,81.346756,5274.333496,5340.554199,0.485688,0.072366
-179.145905,70373.101562,9.798100,1.315988,3.464373,-6.901885,1.217699,544.789612,81.276207,5288.403809,5356.604004,0.485163,0.072381
-179.145920,70373.093750,9.798100,1.315952,3.462367,-6.898085,1.217699,543.484192,81.208717,5303.596191,5373.960449,0.484561,0.072404
-179.145981,70373.085938,9.798100,1.315920,3.460193,-6.893986,1.217699,542.183044,81.132332,5320.625000,5393.370605,0.484009,0.072427
-179.145950,70373.085938,9.798100,1.315895,3.458268,-6.890307,1.217699,540.274353,81.035576,5336.410645,5411.363281,0.482842,0.072421
-179.145874,70373.078125,9.798100,1.315876,3.456340,-6.886736,1.217699,538.398926,80.944977,5351.880371,5429.044434,0.481703,0.072421
-179.145874,70373.070312,9.798100,1.315861,3.454243,-6.882790,1.217699,536.354614,80.850021,5369.460938,5449.112793,0.480457,0.072424
-179.145859,70373.070312,9.798100,1.315851,3.452281,-6.879121,1.217699,535.575684,80.750481,5386.262207,5468.295898,0.480304,0.072417
-179.145737,70373.062500,9.798100,1.315846,3.450303,-6.875468,1.217699,535.151917,80.656952,5403.244629,5487.732422,0.480475,0.072416
-179.145737,70373.062500,9.798100,1.315846,3.448348,-6.871860,1.217699,534.641418,80.560829,5420.462402,5507.436035,0.480561,0.072412
-179.145798,70373.062500,9.798100,1.315851,3.446264,-6.868041,1.217699,534.176514,80.476471,5438.905273,5528.575195,0.480724,0.072424
-179.145813,70372.765625,9.798100,1.315861,3.444186,-6.864280,1.217699,533.814026,80.384941,5457.556641,5549.939941,0.480977,0.072428
-179.145874,70373.046875,9.798100,1.315876,3.442144,-6.860504,1.217699,533.520935,80.309738,5476.610352,5571.797363,0.481284,0.072447
-179.145889,70373.046875,9.798100,1.315895,3.440075,-6.856767,1.217699,533.856567,80.217651,5496.040527,5594.071777,0.482166,0.072451
-179.145813,70373.031250,9.798100,1.315918,3.437971,-6.852998,1.217699,534.906433,80.153648,5516.030273,5617.010742,0.483706,0.072481
-179.145828,70373.031250,9.798100,1.315946,3.435957,-6.849323,1.217699,535.938110,80.061096,5536.006836,5639.921875,0.485207,0.072483
-179.145676,70373.031250,9.798100,1.315980,3.433704,-6.845303,1.217699,536.625549,80.008224,5558.224121,5665.420898,0.486467,0.072530
-179.145737,70373.007812,9.798100,1.316021,3.431243,-6.840870,1.217699,536.496948,79.911224,5583.570312,5694.465820,0.487048,0.072546
-179.145813,70373.000000,9.798100,1.316062,3.429018,-6.836946,1.217699,536.323181,79.813416,5606.902344,5721.176758,0.487523,0.072551
-179.146072,70373.000000,9.798100,1.316105,3.426944,-6.833223,1.217699,536.066040,79.702408,5629.542480,5747.105957,0.487879,0.072538
-179.146133,70373.000000,9.798100,1.316151,3.424811,-6.829493,1.217699,535.671692,79.638161,5652.549805,5773.497559,0.488127,0.072570
-179.146317,70373.000000,9.798100,1.316202,3.422669,-6.825754,1.217699,535.314453,79.532623,5676.156738,5800.583496,0.488413,0.072564
-179.146286,70372.992188,9.798100,1.316257,3.420562,-6.822062,1.217699,535.512878,79.463074,5699.930176,5827.887207,0.489196,0.072590
-179.146561,70372.992188,9.798100,1.316317,3.418418,-6.818378,1.217699,536.781921,79.352654,5724.293945,5855.863770,0.490970,0.072580
-179.146774,70372.984375,9.798100,1.316384,3.416177,-6.814561,1.217699,538.045654,79.267654,5749.958984,5885.363281,0.492772,0.072598
-179.147110,70372.968750,9.798100,1.316458,3.413899,-6.810658,1.217699,539.475647,79.164085,5776.894531,5916.289551,0.494741,0.072600
-179.147339,70372.953125,9.798100,1.316541,3.411534,-6.806649,1.217699,541.289001,79.060905,5805.342773,5948.936523,0.497093,0.072606
-179.147675,70372.953125,9.798100,1.316622,3.409301,-6.802920,1.217699,542.953308,78.949081,5832.531738,5980.143555,0.499275,0.072598
-179.147827,70372.960938,9.798100,1.316710,3.407048,-6.799163,1.217699,544.492554,78.861259,5860.458008,6012.227051,0.501353,0.072613
-179.148087,70372.960938,9.798100,1.316804,3.404800,-6.795393,1.217699,541.493103,78.761116,5889.055664,6045.079102,0.499249,0.072617
-179.148254,70372.953125,9.798100,1.316904,3.402512,-6.791604,1.217699,538.455811,78.680496,5918.318848,6078.724121,0.497117,0.072640
-179.148468,70372.953125,9.798100,1.317010,3.400185,-6.787820,1.217699,535.437195,78.577492,5948.268066,6113.151367,0.495007,0.072644
-179.148727,70372.937500,9.798100,1.317123,3.397894,-6.784029,1.217699,533.213928,78.489006,5978.877441,6148.357910,0.493617,0.072660
-179.149002,70372.937500,9.798100,1.317244,3.395508,-6.780165,1.217699,530.966797,78.381042,6010.690918,6184.942871,0.492227,0.072662
-179.149200,70372.929688,9.798100,1.317368,3.393171,-6.776404,1.217699,528.689636,78.285095,6042.259766,6221.259277,0.490791,0.072673
-179.149384,70372.929688,9.798100,1.317499,3.390805,-6.772604,1.217699,526.397217,78.178581,6074.916504,6258.817871,0.489346,0.072676
-179.149261,70372.921875,9.798100,1.317643,3.388334,-6.768573,1.217699,524.050110,78.093407,6110.292480,6299.517578,0.487875,0.072703
-179.149384,70372.898438,9.798100,1.317790,3.385829,-6.764558,1.217699,521.579651,78.007179,6146.425781,6341.062012,0.486293,0.072730
-179.149551,70372.898438,9.798100,1.317942,3.383311,-6.760507,1.217699,520.493103,77.954933,6183.757812,6383.964355,0.486003,0.072789
-179.149567,70372.898438,9.798100,1.318086,3.380961,-6.756787,1.217699,520.325012,77.836998,6218.904785,6424.351074,0.486522,0.072780
-179.149689,70372.890625,9.798100,1.318236,3.378549,-6.752972,1.217699,520.336914,77.932068,6255.649902,6466.595703,0.487228,0.072973
-179.149704,70372.890625,9.798100,1.318391,3.376096,-6.749034,1.217699,519.935852,77.811356,6294.301758,6511.033691,0.487560,0.072966
-179.149521,70372.882812,9.798100,1.318544,3.373695,-6.745202,1.217699,519.162354,77.913567,6332.590332,6555.069336,0.487528,0.073166
-179.149567,70372.882812,9.798100,1.318698,3.371275,-6.741385,1.217699,518.366577,77.789604,6371.551758,6599.874512,0.487479,0.073154
-179.149475,70372.875000,9.798100,1.318854,3.368805,-6.737481,1.217699,517.791016,77.859161,6412.200684,6646.720703,0.487653,0.073327
-179.149414,70372.875000,9.798100,1.319011,3.366367,-6.733635,1.217699,517.666748,77.730980,6453.197754,6694.284180,0.488242,0.073313
-179.149338,70372.867188,9.798100,1.319169,3.363883,-6.729710,1.217699,517.589355,77.759109,6495.729980,6743.988770,0.488890,0.073448
-179.149292,70372.867188,9.798100,1.319331,3.361313,-6.725721,1.217699,517.467102,77.620789,6539.872559,6796.041992,0.489523,0.073429
-179.149292,70372.851562,9.798100,1.319490,3.358802,-6.721766,1.217699,516.913818,77.598549,6584.672852,6849.241699,0.489730,0.073518
-179.149033,70372.851562,9.798100,1.319652,3.356169,-6.717735,1.217699,516.357849,77.443558,6631.759766,6905.206543,0.489972,0.073486
