AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd
6.898355,64137.08203,9.793596,7.740923,100.904121,178.133072,1.055482,618958.8125,35564.97656,78058.21094,43.241211,0.74962,0.043073
6.884675,64137.03516,9.793596,7.729067,100.941788,178.194656,1.055479,618510.5,35522.55469,78122.15625,0,0.74852,0.042989
6.871189,64136.98047,9.793596,7.717282,100.979149,178.255905,1.055475,617996.625,35477.01563,78184.22656,0,0.747347,0.042903
6.856489,64136.93359,9.793596,7.704326,101.020103,178.323486,1.055472,617437.75,35420.75,78251.50781,0,0.746069,0.0428
6.843475,64136.87109,9.793596,7.692772,101.056587,178.383698,1.055468,617001.875,35388.74609,78309.91406,0,0.745007,0.042731
6.829826,64136.82422,9.793596,7.680574,101.094978,178.447372,1.055464,616592.5,35345.89063,78370.72656,0,0.743949,0.042647
6.81559,64136.76953,9.793596,7.667758,101.135162,178.514313,1.055461,616142.1875,35300.50391,78433.3125,0,0.742818,0.042558
6.802732,64136.71094,9.793594,7.656082,101.171684,178.575241,1.055457,615608.875,35260.19141,78488.92188,0,0.741642,0.042479
6.788482,64136.66797,9.793594,7.643058,101.212311,178.643356,1.055454,615191.25,35212.64844,78550.125,0,0.740546,0.042388
6.77514,64136.60547,9.793594,7.630775,101.250511,178.707504,1.05545,614755.875,35176.63672,78606.35156,0,0.739466,0.042313
6.762149,64136.55078,9.793594,7.618722,101.287872,178.770401,1.055446,614274.625,35134.24219,78660.29688,954.171875,0.738345,0.042231
6.749213,64136.49609,9.793594,7.606628,101.325287,178.833557,1.055443,613793.375,35090.05078,78713.14844,1,0.737224,0.042146
6.736313,64136.44922,9.793594,7.594479,101.362778,178.897034,1.055439,613339.5,35048.32813,78765.01563,126.560547,0.736137,0.042065
6.723488,64136.39453,9.793594,7.58231,101.400269,178.960663,1.055436,612866.625,35004.53906,78815.86719,0,0.735028,0.041982
6.710025,64136.34766,9.793594,7.569426,101.439987,179.028305,1.055432,612304.5625,34951.875,78868.96094,13.515625,0.733781,0.041886
6.69715,64136.29297,9.793594,7.557028,101.47818,179.093475,1.055429,611931.6875,34917.75391,78919.07031,0,0.732785,0.041814
6.684253,64136.23828,9.793594,7.544509,101.516762,179.15947,1.055425,611417.625,34871.63672,78968.92969,0,0.731616,0.041727
6.671701,64136.18359,9.793594,7.532231,101.554665,179.224396,1.055421,610938.5625,34829.14063,79016.97656,0,0.730499,0.041645
6.659523,64136.12891,9.793594,7.520247,101.59169,179.287964,1.055418,610575.3125,34794.94922,79062.89844,0,0.729535,0.041574
6.647679,64136.07813,9.793594,7.508508,101.627998,179.350403,1.055414,610132.125,34755.19922,79106.98438,1.08465E+21,0.728487,0.041497
6.634877,64136.03516,9.793594,7.495728,101.667641,179.418823,1.055411,609682.5625,34707.78125,79154.55469,0,0.727385,0.041408
6.622554,64135.97656,9.793593,7.483351,101.706093,179.485275,1.055407,609324.75,34674.69141,79199.83594,0,0.726411,0.041338
6.610402,64135.92578,9.793593,7.471063,101.744354,179.551514,1.055404,608913.5,34636.17969,79244.19531,0,0.725378,0.041261
6.597935,64135.87109,9.793593,7.458363,101.784012,179.620346,1.0554,608458.125,34592.13281,79289.58594,9,0.724273,0.041176
6.586487,64135.81641,9.793593,7.446631,101.820709,179.684067,1.055396,608129.9375,34563.90625,79330.53906,0,0.723363,0.041113
6.575134,64135.76172,9.793593,7.43494,101.857346,179.747803,1.055393,607847.375,34533.33984,79370.57813,0,0.722509,0.041048
6.563812,64135.71484,9.793593,7.42321,101.894142,179.811905,1.05539,607472.6875,34497.17578,79409.85938,0,0.721545,0.040975
6.552595,64135.66016,9.793593,7.411518,101.93087,179.875977,1.055386,607147.6875,34462.07813,79448.25,-7.58816E+36,0.720641,0.040904
6.541279,64135.61328,9.793593,7.399649,101.96817,179.941208,1.055383,606780.9375,34426.23438,79486.6875,0,0.719682,0.040832
6.529653,64135.56641,9.793593,7.387398,102.006714,180.008728,1.055379,606498.25,34393.24219,79525.92969,0.000001,0.718805,0.040762
6.518299,64135.51172,9.793593,7.375339,102.044708,180.075363,1.055376,606043.1875,34353.51563,79564.10938,1.08465E+21,0.717734,0.040685
6.506993,64135.45703,9.793593,7.363267,102.082779,180.142242,1.055372,605761.8125,34322.92578,79601.86719,0,0.716868,0.040618
6.494724,64135.41016,9.793593,7.350091,102.124367,180.21553,1.055369,605419.5625,34283.83203,79642.95313,0,0.715882,0.040539
6.483335,64135.35156,9.793593,7.33777,102.163322,180.284149,1.055365,605000.0625,34249.33594,79680.59375,0,0.714843,0.040468
6.471961,64135.30078,9.793593,7.325399,102.202461,180.35321,1.055361,604720.625,34219.08594,79717.6875,0,0.713968,0.040401
6.460192,64135.24609,9.793593,7.312523,102.24324,180.425293,1.055358,604391.75,34184.39063,79755.57031,0,0.713013,0.040328
6.449135,64135.19141,9.793591,7.300354,102.281792,180.493484,1.055354,604054.0625,34153.74609,79790.28125,0,0.71208,0.040262
6.438213,64135.13672,9.793591,7.288254,102.320175,180.561386,1.055351,603691.0625,34119.8125,79823.89063,0,0.711121,0.040192
6.427064,64135.08203,9.793591,7.27585,102.359512,180.631119,1.055347,603479.4375,34092.51953,79857.5625,-3.88078E+11,0.710327,0.040129
6.416405,64135.02734,9.793591,7.263914,102.397385,180.698257,1.055344,603098.75,34059.08984,79889.07813,0,0.709357,0.04006
6.405752,64134.98047,9.793591,7.251907,102.435524,180.765945,1.05534,602755.875,34025.15625,79920.33594,-3.88078E+11,0.708428,0.03999
6.395298,64134.92578,9.793591,7.240075,102.473137,180.832703,1.055337,602537.0625,34000.30469,79950.60156,0,0.707653,0.039932
6.384876,64132.41797,9.793591,7.228214,102.510818,180.899719,1.055333,602209.6875,33968.25781,79980.47656,0.000001,0.706751,0.039865
6.374285,64134.82422,9.793591,7.216092,102.549339,180.968323,1.05533,601918.875,33936.27734,80010.79688,-1.39678E+13,0.705881,0.039798
6.36372,64134.76953,9.793591,7.203933,102.587997,181.037201,1.055326,601624.5625,33906.89063,80040.95313,0,0.705007,0.039733
6.352791,64134.72266,9.793591,7.191302,102.628113,181.10881,1.055323,601391.6875,33877.74219,80072.07813,0,0.704186,0.039668
6.342669,64134.66016,9.793591,7.179514,102.665588,181.175613,1.05532,600978.5,33844.67578,80100.45313,0,0.703191,0.039601
6.33184,64134.61328,9.793591,7.166855,102.705826,181.247559,1.055316,600772.5,33816.01563,80130.60156,-3.19917E+13,0.702401,0.039536
6.321359,64134.55859,9.793591,7.154538,102.744965,181.317474,1.055313,600491.5,33789.17188,80159.125,1.08465E+21,0.70154,0.039475
6.311067,64134.50391,9.793591,7.142369,102.783615,181.386597,1.055309,600161,33757.21875,80186.5625,0,0.700629,0.039408
6.300475,64134.45703,9.793591,7.129776,102.823624,181.458237,1.055305,599869.9375,33726.27734,80214.46875,0,0.699747,0.039342
6.289297,64134.40234,9.79359,7.116438,102.865974,181.534195,1.055302,599660.875,33698.59375,80243.84375,0,0.698929,0.039277
6.278598,64134.34766,9.79359,7.103577,102.906799,181.607437,1.055298,599264.75,33665.09375,80271.52344,0,0.697916,0.039207
6.268772,64134.28516,9.79359,7.091698,102.944542,181.675049,1.055295,598982.4375,33640.42969,80296.01563,1.08465E+21,0.697078,0.03915
6.257792,64134.23828,9.79359,7.078372,102.986847,181.751083,1.055291,598765.0625,33609.85156,80323.3125,80271.52344,0.696255,0.039082
6.246985,64134.18359,9.79359,7.065166,103.028793,181.826492,1.055288,598404.5625,33576.75,80350.03906,0,0.695272,0.039012
6.235851,64134.12891,9.79359,7.051476,103.072311,181.904861,1.055284,598089.3125,33544.27344,80377.61719,0,0.694321,0.038942
6.226102,64134.06641,9.79359,7.039436,103.110596,181.973618,1.05528,597880.125,33527.59375,80400.61719,80186.5625,0.693565,0.038893
6.215226,64134.01953,9.79359,7.025935,103.153526,182.050949,1.055277,597600.625,33493.12891,80426.21094,80377.61719,0.692667,0.038821
6.205007,64133.95703,9.79359,7.013175,103.194138,182.124023,1.055273,597304.4375,33467.07031,80449.63281,1.08465E+21,0.691781,0.038761
6.195136,64133.90234,9.79359,7.000791,103.233528,182.194946,1.05527,597066.0625,33443.22656,80471.67969,0,0.69098,0.038704
6.185221,64133.84766,9.79359,6.988286,103.273323,182.266586,1.055266,596803.5625,33415.58594,80493.5,0,0.690146,0.038642
6.174299,64133.80078,9.79359,6.97444,103.317398,182.346161,1.055263,596521.875,33382.18359,80518.24219,0,0.689234,0.03857
6.164135,64133.73828,9.79359,6.961489,103.35862,182.420517,1.055259,596279.875,33360.19141,80541.00781,0,0.688407,0.038514
6.154587,64133.67578,9.79359,6.949247,103.397644,182.490784,1.055256,595965.0625,33332.98828,80561.42969,0,0.687527,0.038454
6.145109,64133.62891,9.79359,6.937021,103.436653,182.561081,1.055253,595691.125,33305.85547,80581.14063,-5.4049,0.686695,0.038394
6.135048,64133.57422,9.793588,6.924012,103.478142,182.636002,1.055249,595565.4375,33284.18359,80602.10938,0,0.686001,0.038338
6.125597,64133.51953,9.793588,6.911714,103.517433,182.706818,1.055246,595256.9375,33258.00781,80621.51563,0,0.685128,0.038279
6.116284,64133.46484,9.793588,6.899536,103.556351,182.776978,1.055243,595025.375,33233.21875,80640.40625,0,0.684349,0.038222
6.106389,64133.41797,9.793588,6.886545,103.597855,182.852005,1.055239,594829.3125,33208.26563,80660.60156,0,0.683577,0.038163
6.097234,64133.35547,9.793588,6.874476,103.636436,182.921616,1.055236,594614.6875,33187.80469,80678.78906,0,0.682824,0.038111
6.087347,64133.30859,9.793588,6.861346,103.678459,182.997604,1.055233,594274.5625,33152.84375,80698.6875,0,0.681883,0.03804
6.077951,64133.25391,9.793588,6.848816,103.71862,183.070145,1.055229,594087.9375,33133.41016,80717.10938,0,0.681143,0.037989
6.068779,64133.19922,9.793588,6.836524,103.758049,183.141357,1.055226,593858,33110.20703,80734.53125,0,0.680364,0.037933
6.059471,64133.14453,9.793588,6.823973,103.798378,183.214249,1.055223,593589,33082.72266,80751.98438,3.65268E+19,0.679529,0.037872
6.050649,64133.08984,9.793588,6.81204,103.836784,183.283569,1.05522,593453,33066.5625,80767.98438,0,0.678873,0.037826
6.041446,64133.04297,9.793588,6.79953,103.877045,183.3564,1.055217,593231.125,33041.21094,80784.82813,0,0.678096,0.037768
6.031051,64132.99609,9.793588,6.785317,103.922874,183.439514,1.055213,592960.75,33007.71094,80805.13281,0,0.677191,0.037696
6.021528,64132.92969,9.793588,6.772213,103.965218,183.516174,1.05521,592700,32987.03125,80823.17969,38.666992,0.676344,0.037642
6.012087,64132.87109,9.793588,6.759166,104.007477,183.592667,1.055206,592525.0625,32966.10547,80839.9375,450.679688,0.675597,0.037588
6.003106,64132.81641,9.793588,6.746669,104.048065,183.666077,1.055203,592248.3125,32942.07422,80854.82031,0,0.674757,0.037531
5.994015,64132.76172,9.793588,6.733985,104.089325,183.740753,1.0552,592155.1875,32925.77344,80869.6875,0,0.674118,0.037483
5.984189,64132.71484,9.793587,6.720196,104.134247,183.822235,1.055197,591908.875,32897.50781,80886.84375,0,0.673259,0.037419
5.975723,64132.64453,9.793587,6.708242,104.173279,183.892822,1.055193,591674.5625,32879.95703,80900.74219,80869.6875,0.67249,0.037371
5.966972,64132.59766,9.793587,6.695846,104.213844,183.966202,1.05519,591548.125,32861.57422,80914.78125,0,0.671825,0.037321
5.958742,64132.53516,9.793587,6.684143,104.252182,184.035492,1.055187,591408.9375,32845.83984,80927.46875,80471.67969,0.671175,0.037276
5.949913,64132.48828,9.793587,6.671512,104.293648,184.110596,1.055184,591154.875,32817.32422,80941.79688,0,0.670355,0.037214
5.941165,64132.43359,9.793587,6.658929,104.335052,184.185593,1.055181,590956,32796.49219,80956.24219,0,0.6696,0.037161
5.932873,64129.89453,9.793587,6.646977,104.374458,184.256866,1.055178,590885.5,32784.75781,80969.21094,0,0.669017,0.03712
5.924258,64132.33203,9.793587,6.634475,104.415756,184.33168,1.055175,590618.75,32757.74023,80982.58594,-7.50966E+36,0.668188,0.03706
5.916096,64132.26953,9.793587,6.622579,104.455139,184.402985,1.055172,590480.4375,32741.74609,80994.82031,89.324219,0.667529,0.037014
5.907654,64132.22266,9.793587,6.610233,104.496109,184.477158,1.055169,590356.0625,32723.8457,81007.48438,355.164062,0.666867,0.036965
5.898443,64132.17578,9.793587,6.596689,104.541122,184.558914,1.055166,590153.1875,32697.96289,81022.27344,0,0.666066,0.036904
5.890385,64132.10547,9.793587,6.584754,104.580948,184.631012,1.055163,589905.4375,32679.83008,81033.96875,0,0.665282,0.036856
5.882263,64132.05859,9.793587,6.572673,104.621391,184.704239,1.05516,589785.9375,32662.6582,81044.89063,0,0.664635,0.036808
5.874508,64132.00391,9.793587,6.5611,104.660233,184.774536,1.055157,589700.375,32650.36523,81055.20313,80994.82031,0.664047,0.036767
5.866271,64131.95703,9.793587,6.54873,104.701859,184.850006,1.055154,589492.4375,32626.23242,81066.9375,0,0.663287,0.03671
5.858563,64131.89453,9.793587,6.537102,104.74115,184.921097,1.055151,589356.3125,32611.28125,81077.77344,0,0.662638,0.036666
5.850814,64131.84766,9.793587,6.525376,104.780869,184.993011,1.055148,589290.0625,32598.375,81088.375,0,0.662063,0.036624
5.842882,64131.79297,9.793585,6.513318,104.821823,185.06723,1.055146,589140.625,32579.21484,81099.39844,0,0.66138,0.036574
5.834957,64131.73828,9.793585,6.5012,104.863121,185.14209,1.055143,588972,32559.99023,81110.28125,78660.29688,0.660672,0.036524
5.827409,64131.68359,9.793585,6.489619,104.90271,185.21376,1.05514,588891.1875,32548.32422,81119.95313,0,0.660084,0.036483
5.819439,64131.63672,9.793585,6.477348,104.944771,185.289993,1.055137,588789.8125,32531.40234,81130.39063,0,0.659444,0.036435
5.812009,64131.57422,9.793585,6.465844,104.984322,185.361603,1.055134,588630.9375,32515.56641,81139.78125,1.08465E+21,0.658771,0.03639
5.803952,64131.52734,9.793585,6.453307,105.027573,185.440063,1.055131,588499,32495.82227,81150.39844,270.023438,0.658082,0.036338
5.796452,64131.47266,9.793585,6.441585,105.068146,185.51358,1.055129,588395.875,32483.66406,81159.71875,1.08465E+21,0.657461,0.036297
5.789019,64131.41797,9.793585,6.429906,105.108749,185.587097,1.055126,588259.25,32467.3457,81168.39063,1.08465E+21,0.656802,0.03625
5.781567,64131.36328,9.793585,6.418157,105.149734,185.661346,1.055123,588200.375,32454.92578,81177.39844,0,0.656226,0.036208
5.774477,64131.30859,9.793585,6.406941,105.188965,185.732361,1.05512,588128.6875,32444.27148,81185.47656,0,0.655659,0.03617
5.767136,64131.26172,9.793585,6.395272,105.229935,185.80658,1.055118,588010.6875,32427.16016,81194.27344,0,0.655019,0.036122
5.759987,64131.20703,9.793585,6.383862,105.270111,185.879364,1.055115,587920.0625,32414.32617,81202.63281,0,0.654419,0.036081
5.752848,64131.15234,9.793585,6.37244,105.310463,185.952423,1.055112,587889.6875,32404.43359,81210.75,0,0.653886,0.036042
5.745743,64131.09766,9.793585,6.361022,105.350914,186.025681,1.05511,587774.375,32389.14844,81218.78125,0,0.653257,0.035998
5.738309,64131.05078,9.793585,6.349026,105.393532,186.102982,1.055107,587688.4375,32374.25977,81227.5,0,0.652635,0.035952
5.730855,64130.99609,9.793585,6.336959,105.436562,186.181,1.055104,587624,32363,81235.78125,-2.35836E+29,0.652033,0.03591
5.723097,64130.94141,9.793585,6.324319,105.481804,186.263123,1.055102,587469.25,32344.56836,81244.65625,0,0.651304,0.035859
5.715282,64130.88672,9.793585,6.311542,105.527718,186.346512,1.055099,587431.8125,32333.53906,81252.61719,9.460449,0.650698,0.035816
5.708187,64130.81641,9.793585,6.299884,105.569778,186.422729,1.055096,587331.375,32323.81641,81259.57031,0,0.65007,0.035777
5.701202,64130.76172,9.793584,6.288376,105.611443,186.498215,1.055093,587309.625,32314.24219,81265.70313,0,0.649534,0.035738
5.694023,64130.71094,9.793584,6.276504,105.654587,186.576431,1.055091,587246.5625,32302.25977,81273.92969,0,0.648936,0.035696
5.687036,64130.65234,9.793584,6.264914,105.696808,186.652969,1.055088,587205.6875,32292.41602,81280.10938,0,0.648374,0.035656
5.680119,64130.59766,9.793584,6.253379,105.738998,186.729401,1.055086,587097.375,32278.86719,81286.96875,0,0.647739,0.035613
5.673349,64130.54297,9.793584,6.242096,105.780357,186.804306,1.055083,587163.125,32275.2793,81292.82813,0,0.647306,0.035581
5.666641,64130.48828,9.793584,6.230867,105.821587,186.879044,1.055081,587069.25,32262.43555,81299.39063,0,0.6467,0.035539
5.660055,64130.43359,9.793584,6.21979,105.862358,186.952972,1.055078,586966.4375,32249.28516,81303.42188,1.08465E+21,0.646091,0.035498
5.653346,64130.38672,9.793584,6.208486,105.904045,187.028641,1.055076,586970.75,32240.82031,81283.375,0,0.645588,0.035461
5.646964,64130.32813,9.793584,6.197689,105.943954,187.101028,1.055073,586889.375,32230.71094,81253.54688,0,0.645014,0.035423
5.640445,64130.27734,9.793584,6.186635,105.984856,187.175385,1.055071,586876.1875,32220.57422,81213.84375,0,0.644503,0.035384
5.634095,64130.22266,9.793584,6.175817,106.024956,187.248306,1.055069,586779.0625,32209.08398,81166.92188,1.08465E+21,0.643911,0.035345
5.627654,64130.17578,9.793584,6.16482,106.065758,187.322647,1.055066,586775.0625,32200.07031,81110.86719,0,0.643412,0.035308
5.621154,64130.12109,9.793584,6.153658,106.107254,187.398361,1.055064,586656.875,32185.83203,81044.78125,0,0.642781,0.035265
5.614805,64130.06641,9.793584,6.142714,106.14801,187.472824,1.055062,586615.25,32176.2793,80970.82813,0,0.642243,0.035228
5.608549,64130.01172,9.793584,6.131898,106.188339,187.5466,1.055059,586591.5625,32168.20508,80889.17969,0,0.641731,0.035192
5.602258,64129.96094,9.793584,6.120968,106.229149,187.621399,1.055057,586520.4375,32156.53906,80798.34375,1.52157E+12,0.641162,0.035152
5.595953,64129.91016,9.793584,6.109969,106.270279,187.69696,1.055055,586488.125,32146.71289,80698.71094,0,0.640632,0.035114
5.589425,64127.39063,9.793584,6.098537,106.313065,187.775787,1.055053,586437.4375,32136.125,80586.89063,1.08465E+21,0.640062,0.035075
5.583055,64129.80078,9.793584,6.087337,106.355026,187.85321,1.05505,586409.0625,32127.55469,80469.23438,8.75,0.639528,0.035038
5.57654,64129.75,9.793584,6.075809,106.398262,187.933228,1.055048,586314.875,32114.82422,80340.69531,-0.43175,0.638907,0.034995
5.5704,64129.6875,9.793584,6.064923,106.439117,188.008896,1.055046,586341.3125,32110.61133,80212.75781,185.195312,0.638447,0.034964
5.564432,64129.63281,9.793584,6.054287,106.479042,188.083008,1.055044,586267.375,32100.76953,80082.76563,0,0.637889,0.034927
5.558394,64129.58594,9.793582,6.043508,106.519501,188.158295,1.055041,586292.625,32094.32422,79946.9375,-4.87775E+34,0.637433,0.034894
5.552604,64129.53125,9.793582,6.033127,106.558464,188.230881,1.055039,586230.6875,32085.35547,79812.75781,0,0.636901,0.034859
5.546449,64129.48438,9.793582,6.022057,106.599983,188.308578,1.055037,586206.6875,32074.92383,79667.32031,1.08465E+21,0.63638,0.03482
5.540371,64129.42969,9.793582,6.011071,106.641159,188.385834,1.055035,586141.9375,32064.70508,79520.85156,0,0.63582,0.034782
5.534048,64129.375,9.793582,5.999585,106.684235,188.466904,1.055033,586071.9375,32052.54688,79366.53125,-7.50966E+36,0.635232,0.034741
5.527966,64129.32031,9.793582,5.988483,106.725883,188.54541,1.055031,586039.8125,32045.06445,79216.71094,0,0.634703,0.034706
5.522214,64129.26172,9.793582,5.977942,106.76545,188.620071,1.055029,585999.375,32037.91211,79074.95313,25.690918,0.63419,0.034673
5.516363,64129.21094,9.793582,5.967209,106.805687,188.696259,1.055027,586058.625,32033.71875,78932.34375,168.105469,0.633777,0.034642
5.510011,64129.16406,9.793582,5.955498,106.849548,188.779663,1.055025,585971.1875,32020.25781,78779.35938,-0.43175,0.633164,0.034599
5.504107,64129.10547,9.793582,5.944578,106.890427,188.857452,1.055022,585961.25,32014.56836,78639.36719,0,0.63267,0.034567
5.497883,64129.05078,9.793582,5.93299,106.933823,188.940292,1.05502,585851.375,32000.86328,78495.01563,622.234375,0.63204,0.034524
5.49206,64128.99609,9.793582,5.92213,106.974487,189.01796,1.055018,585899.25,31998.32227,78363.88281,-5.4049,0.631612,0.034495
5.486341,64128.94141,9.793582,5.91141,107.014603,189.094772,1.055017,585831.4375,31989.14258,78239.44531,0,0.631067,0.034459
5.480919,64128.88672,9.793582,5.901225,107.052742,189.16777,1.055014,585838.8125,31984.26758,78126.4375,1.08465E+21,0.630626,0.034429
5.47519,64128.83984,9.793582,5.890416,107.093193,189.245453,1.055013,585794.5,31973.99609,78012.73438,1.08465E+21,0.630103,0.034392
5.469658,64128.78516,9.793582,5.879947,107.132401,189.32077,1.055011,585775.25,31967.25781,77908.74219,0,0.629623,0.03436
5.463586,64128.74219,9.793582,5.868385,107.17572,189.404388,1.055009,585706,31954.15625,77801.35938,0,0.62904,0.034318
5.458078,64128.67969,9.793582,5.857845,107.215286,189.480667,1.055007,585671.625,31948.82227,77710.11719,0,0.628541,0.034287
5.452813,64128.625,9.793582,5.84773,107.253342,189.554031,1.055005,585676.4375,31943.74414,77629.14063,0,0.628101,0.034258
5.447442,64128.57813,9.793582,5.837349,107.292442,189.629578,1.055003,585610.75,31933.54102,77551.99219,77783.84375,0.627574,0.034222
5.442215,64128.52344,9.793582,5.82722,107.330704,189.703476,1.055002,585653.3125,31929.79297,77480.99219,0,0.627173,0.034193
5.436693,64128.48047,9.793582,5.816448,107.371513,189.782471,1.055,585598.1875,31919.27734,77408.48438,0,0.626638,0.034156
5.431561,64128.42188,9.793582,5.806379,107.409775,189.856491,1.054998,585578,31913.72656,77341.61719,0,0.626171,0.034126
5.426407,64128.375,9.793582,5.796206,107.448578,189.93161,1.054997,585557.3125,31906.50977,77274.39063,0,0.625698,0.034094
5.421113,64128.32422,9.793582,5.785694,107.488861,190.009674,1.054995,585563.1875,31899.73438,77204.14063,0,0.625237,0.034061
5.41627,64128.26953,9.793582,5.776018,107.526093,190.081757,1.054993,585561.375,31895.98242,77138.125,0,0.624803,0.034033
5.411398,64128.22266,9.793582,5.766228,107.56395,190.15509,1.054992,585575.8125,31890.44727,77070.59375,9,0.624379,0.034004
5.406654,64128.17188,9.793582,5.756624,107.60128,190.227371,1.05499,585557.875,31884.17773,77002.99219,0,0.623928,0.033973
5.401885,64128.125,9.79358,5.74692,107.639198,190.300873,1.054989,585617.25,31886.88867,76932.49219,-0.003719,0.623553,0.033952
5.396673,64128.08203,9.79358,5.736223,107.681244,190.382568,1.054987,585599.8125,31877.95898,76850.9375,0,0.623048,0.033917
5.391824,64128.02344,9.79358,5.726199,107.720909,190.459518,1.054985,585627.875,31875.09961,76768.78906,0,0.62262,0.033889
5.387139,64127.96875,9.79358,5.716427,107.759827,190.535004,1.054984,585651.375,31871.6543,76682.90625,1.08465E+21,0.622196,0.03386
5.382648,64127.91797,9.79358,5.707017,107.797539,190.608109,1.054982,585741.75,31871.75195,76593.82813,0,0.621858,0.033837
5.37814,64127.87109,9.79358,5.697493,107.835915,190.682617,1.054981,585762.125,31867.14844,76496.80469,0,0.621438,0.033808
5.373802,64127.82031,9.79358,5.688279,107.873283,190.755081,1.054979,585840.1875,31866.54297,76395.38281,0,0.621091,0.033784
5.369077,64127.77734,9.79358,5.678168,107.914505,190.835312,1.054978,585901.5625,31862.11133,76275.3125,0,0.620683,0.033754
5.364746,64127.72266,9.79358,5.668808,107.952942,190.910004,1.054976,585897.875,31858.96484,76154.82031,0,0.620238,0.033726
5.36041,64127.67188,9.79358,5.659408,107.99176,190.985535,1.054975,586051.75,31861.28711,76026.03906,0,0.619955,0.033704
5.356306,64127.62109,9.79358,5.650432,108.029037,191.058014,1.054974,586067.625,31858.61523,75895.98438,0,0.619545,0.033678
5.352059,64127.57422,9.79358,5.641109,108.067947,191.133804,1.054972,586210.25,31859.4375,75754.76563,0.004724,0.619251,0.033655
5.348074,64127.52344,9.79358,5.63228,108.105003,191.205963,1.054971,586208.875,31856.17578,75615.1875,80581.14063,0.618825,0.033629
5.344106,64125.19141,9.79358,5.623454,108.14225,191.27858,1.05497,586337.25,31857.49414,75471.21094,0,0.618535,0.033607
5.340067,64127.42578,9.79358,5.614408,108.180618,191.353455,1.054968,586405,31856.04883,75319.67969,0,0.618169,0.033582
5.336254,64127.375,9.79358,5.605811,108.21727,191.424973,1.054967,586479.0625,31856.0332,75172.25781,0,0.617829,0.033559
5.332509,64127.32422,9.79358,5.597314,108.253677,191.496063,1.054966,586563.5,31855.42578,75024.3125,0,0.617503,0.033536
5.328722,64127.27734,9.79358,5.588635,108.2911,191.569229,1.054965,586597.25,31852.50391,74871.33594,0,0.617113,0.03351
5.324759,64127.23438,9.79358,5.579528,108.330605,191.646606,1.054963,586768.0625,31855.53711,74709.57031,3.999939,0.616843,0.033488
5.321113,64127.17969,9.79358,5.571068,108.3675,191.718826,1.054962,586812.5625,31855.4043,74558.5,0,0.61647,0.033465
5.317527,64127.13281,9.79358,5.562709,108.404175,191.790634,1.054961,586937.125,31856.98828,74409.625,0,0.616185,0.033444
5.313954,64127.08594,9.79358,5.554307,108.441277,191.863373,1.05496,587002.875,31856.3418,74260.82813,0,0.615833,0.033421
5.310066,64127.03906,9.79358,5.545152,108.481934,191.943237,1.054959,587207.375,31860.78125,74100.67188,0,0.615586,0.033401
5.305825,64126.99219,9.79358,5.535054,108.5271,192.032227,1.054958,587259.1875,31857.95508,73926.5625,1.08465E+21,0.615129,0.03337
5.30191,64126.92969,9.79358,5.52569,108.569267,192.115204,1.054956,587433.75,31863.85742,73768.00781,-3.88078E+11,0.614835,0.03335
5.298559,64126.87109,9.79358,5.517615,108.605865,192.187012,1.054955,587534.625,31868.30273,73634.66406,-3.88078E+11,0.614527,0.033332
5.294967,64126.82422,9.79358,5.508977,108.64521,192.264343,1.054954,587760.125,31874.86914,73497.02344,22.103516,0.614318,0.033315
5.291411,64126.77734,9.79358,5.50038,108.684578,192.341705,1.054953,587864.625,31876.44922,73364.96875,0,0.613983,0.033293
5.287857,64126.72266,9.79358,5.491742,108.724358,192.419876,1.054952,587975.4375,31878.0332,73237.69531,0.000001,0.61365,0.03327
5.284483,64126.66797,9.79358,5.483529,108.762383,192.494537,1.054951,588136.8125,31883.24414,73121.78906,0,0.61339,0.033252
5.281206,64126.62109,9.79358,5.475506,108.799721,192.567825,1.05495,588252.5625,31885.9082,73013.46875,0,0.61309,0.033232
5.278018,64126.57422,9.79358,5.467692,108.836288,192.639572,1.054949,588404.9375,31890.26367,72912.46875,0,0.612837,0.033214
5.274639,64126.52734,9.79358,5.459368,108.875488,192.716568,1.054948,588528.0625,31891.61133,72809.10156,0,0.612525,0.033192
5.271588,64126.47266,9.79358,5.451817,108.911263,192.786667,1.054947,588648.625,31895.93555,72718.14063,8.01001,0.612248,0.033175
5.268253,64126.42969,9.79358,5.44353,108.95079,192.864243,1.054946,588800.375,31898.26367,72621.25781,0,0.611962,0.033153
5.265265,64126.375,9.79358,5.436074,108.986595,192.934326,1.054945,588934.1875,31903.45117,72535.27344,0,0.6117,0.033137
5.262128,64126.32813,9.79358,5.428227,109.024506,193.008652,1.054945,589111.6875,31908.02344,72446.26563,0,0.611459,0.033118
5.25919,64126.28125,9.79358,5.420833,109.060501,193.079071,1.054944,589226.3125,31911.14258,72362.64063,7.24432E+22,0.611175,0.0331
5.256321,64126.23438,9.79358,5.413571,109.096085,193.148682,1.054943,589343.0625,31914.17969,72280.85156,0,0.610898,0.033081
5.253467,64126.1875,9.79358,5.406343,109.131767,193.218445,1.054942,589552.1875,31921.13281,72199.38281,0,0.610716,0.033067
