AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface,,
5.627654,64130.17578,9.793584,6.16482,106.065758,187.322647,1.055066,5934.719171,95935.50691,6.546734,586775.0625,32200.07031,81110.86719,0,0.643412,0.035308,122,6,
5.621154,64130.12109,9.793584,6.153658,106.107254,187.398361,1.055064,5939.351028,96010.38149,6.541623,586656.875,32185.83203,81044.78125,0,0.642781,0.035265,122,6,
5.614805,64130.06641,9.793584,6.142714,106.14801,187.472824,1.055062,5943.90113,96083.93448,6.53661,586615.25,32176.2793,80970.82813,0,0.642243,0.035228,122,6,
5.608549,64130.01172,9.793584,6.131898,106.188339,187.5466,1.055059,5948.40577,96156.75256,6.531654,586591.5625,32168.20508,80889.17969,0,0.641731,0.035192,122,6,
5.602258,64129.96094,9.793584,6.120968,106.229149,187.621399,1.055057,5952.965976,96230.46889,6.526645,586520.4375,32156.53906,80798.34375,1.52157E+12,0.641162,0.035152,122,6,
5.595953,64129.91016,9.793584,6.109969,106.270279,187.69696,1.055055,5957.56452,96304.80496,6.521602,586488.125,32146.71289,80698.71094,0,0.640632,0.035114,122,6,
5.589425,64127.39063,9.793584,6.098537,106.313065,187.775787,1.055053,5962.349181,96382.14962,6.516113,586437.4375,32136.125,80586.89063,1.08465E+21,0.640062,0.035075,122,6,
5.583055,64129.80078,9.793584,6.087337,106.355026,187.85321,1.05505,5967.043968,96458.04146,6.511231,586409.0625,32127.55469,80469.23438,8.75,0.639528,0.035038,122,6,
5.57654,64129.75,9.793584,6.075809,106.398262,187.933228,1.055048,5971.882942,96536.2641,6.50595,586314.875,32114.82422,80340.69531,-0.43175,0.638907,0.034995,122,6,
5.5704,64129.6875,9.793584,6.064923,106.439117,188.008896,1.055046,5976.457227,96610.20801,6.500964,586341.3125,32110.61133,80212.75781,185.195312,0.638447,0.034964,122,6,
5.564432,64129.63281,9.793584,6.054287,106.479042,188.083008,1.055044,5980.929364,96682.50069,6.496097,586267.375,32100.76953,80082.76563,0,0.637889,0.034927,122,6,
5.558394,64129.58594,9.793582,6.043508,106.519501,188.158295,1.055041,5985.463183,96755.79047,6.491171,586292.625,32094.32422,79946.9375,-4.87775E+34,0.637433,0.034894,122,6,
5.552604,64129.53125,9.793582,6.033127,106.558464,188.230881,1.055039,5989.831273,96826.40121,6.486432,586230.6875,32085.35547,79812.75781,0,0.636901,0.034859,122,6,
5.546449,64129.48438,9.793582,6.022057,106.599983,188.308578,1.055037,5994.487716,96901.67321,6.481388,586206.6875,32074.92383,79667.32031,1.08465E+21,0.63638,0.03482,122,6,
5.540371,64129.42969,9.793582,6.011071,106.641159,188.385834,1.055035,5999.10733,96976.34988,6.476392,586141.9375,32064.70508,79520.85156,0,0.63582,0.034782,122,6,
5.534048,64129.375,9.793582,5.999585,106.684235,188.466904,1.055033,6003.942537,97054.51162,6.47117,586071.9375,32052.54688,79366.53125,-7.50966E+36,0.635232,0.034741,122,6,
5.527966,64129.32031,9.793582,5.988483,106.725883,188.54541,1.055031,6008.619035,97130.10783,6.466128,586039.8125,32045.06445,79216.71094,0,0.634703,0.034706,122,6,
5.522214,64129.26172,9.793582,5.977942,106.76545,188.620071,1.055029,6013.063411,97201.95174,6.461343,585999.375,32037.91211,79074.95313,25.690918,0.63419,0.034673,122,6,
5.516363,64129.21094,9.793582,5.967209,106.805687,188.696259,1.055027,6017.585075,97275.04503,6.456483,586058.625,32033.71875,78932.34375,168.105469,0.633777,0.034642,122,6,
5.510011,64129.16406,9.793582,5.955498,106.849548,188.779663,1.055025,6022.516268,97354.7584,6.451192,585971.1875,32020.25781,78779.35938,-0.43175,0.633164,0.034599,122,6,
5.504107,64129.10547,9.793582,5.944578,106.890427,188.857452,1.055022,6027.113057,97429.06609,6.446266,585961.25,32014.56836,78639.36719,0,0.63267,0.034567,122,6,
5.497883,64129.05078,9.793582,5.93299,106.933823,188.940292,1.05502,6031.996308,97508.00448,6.441042,585851.375,32000.86328,78495.01563,622.234375,0.63204,0.034524,122,6,
5.49206,64128.99609,9.793582,5.92213,106.974487,189.01796,1.055018,6036.573266,97581.9916,6.436153,585899.25,31998.32227,78363.88281,-5.4049,0.631612,0.034495,122,6,
5.486341,64128.94141,9.793582,5.91141,107.014603,189.094772,1.055017,6041.090615,97655.01513,6.431334,585831.4375,31989.14258,78239.44531,0,0.631067,0.034459,122,6,
5.480919,64128.88672,9.793582,5.901225,107.052742,189.16777,1.055014,6045.385785,97724.44711,6.426759,585838.8125,31984.26758,78126.4375,1.08465E+21,0.630626,0.034429,122,6,
5.47519,64128.83984,9.793582,5.890416,107.093193,189.245453,1.055013,6049.945024,97798.14781,6.421911,585794.5,31973.99609,78012.73438,1.08465E+21,0.630103,0.034392,122,6,
5.469658,64128.78516,9.793582,5.879947,107.132401,189.32077,1.055011,6054.364731,97869.59295,6.417218,585775.25,31967.25781,77908.74219,0,0.629623,0.03436,122,6,
5.463586,64128.74219,9.793582,5.868385,107.17572,189.404388,1.055009,6059.251012,97948.58032,6.412039,585706,31954.15625,77801.35938,0,0.62904,0.034318,122,6,
5.458078,64128.67969,9.793582,5.857845,107.215286,189.480667,1.055007,6063.714661,98020.73577,6.407312,585671.625,31948.82227,77710.11719,0,0.628541,0.034287,122,6,
5.452813,64128.625,9.793582,5.84773,107.253342,189.554031,1.055005,6068.009698,98090.16561,6.402772,585676.4375,31943.74414,77629.14063,0,0.628101,0.034258,122,6,
5.447442,64128.57813,9.793582,5.837349,107.292442,189.629578,1.055003,6072.424561,98161.53244,6.398112,585610.75,31933.54102,77551.99219,77783.84375,0.627574,0.034222,122,6,
5.442215,64128.52344,9.793582,5.82722,107.330704,189.703476,1.055002,6076.746679,98231.40004,6.393556,585653.3125,31929.79297,77480.99219,0,0.627173,0.034193,122,6,
5.436693,64128.48047,9.793582,5.816448,107.371513,189.782471,1.055,6081.358291,98305.94735,6.388703,585598.1875,31919.27734,77408.48438,0,0.626638,0.034156,122,6,
5.431561,64128.42188,9.793582,5.806379,107.409775,189.856491,1.054998,6085.683572,98375.86608,6.384157,585578,31913.72656,77341.61719,0,0.626171,0.034126,122,6,
5.426407,64128.375,9.793582,5.796206,107.448578,189.93161,1.054997,6090.071788,98446.80216,6.379552,585557.3125,31906.50977,77274.39063,0,0.625698,0.034094,122,6,
5.421113,64128.32422,9.793582,5.785694,107.488861,190.009674,1.054995,6094.629421,98520.4769,6.374776,585563.1875,31899.73438,77204.14063,0,0.625237,0.034061,122,6,
5.41627,64128.26953,9.793582,5.776018,107.526093,190.081757,1.054993,6098.842558,98588.5828,6.370367,585561.375,31895.98242,77138.125,0,0.624803,0.034033,122,6,
5.411398,64128.22266,9.793582,5.766228,107.56395,190.15509,1.054992,6103.128137,98657.85975,6.365889,585575.8125,31890.44727,77070.59375,9,0.624379,0.034004,122,6,
5.406654,64128.17188,9.793582,5.756624,107.60128,190.227371,1.05499,6107.356146,98726.20605,6.361477,585557.875,31884.17773,77002.99219,0,0.623928,0.033973,122,6,
5.401885,64128.125,9.79358,5.74692,107.639198,190.300873,1.054989,6111.652323,98795.65431,6.357,585617.25,31886.88867,76932.49219,-0.003719,0.623553,0.033952,122,6,
5.396673,64128.08203,9.79358,5.736223,107.681244,190.382568,1.054987,6116.418889,98872.70648,6.352041,585599.8125,31877.95898,76850.9375,0,0.623048,0.033917,122,6,
5.391824,64128.02344,9.79358,5.726199,107.720909,190.459518,1.054985,6120.916097,98945.40442,6.347368,585627.875,31875.09961,76768.78906,0,0.62262,0.033889,122,6,
5.387139,64127.96875,9.79358,5.716427,107.759827,190.535004,1.054984,6125.330642,99016.76612,6.342788,585651.375,31871.6543,76682.90625,1.08465E+21,0.622196,0.03386,122,6,
5.382648,64127.91797,9.79358,5.707017,107.797539,190.608109,1.054982,6129.610375,99085.94857,6.338355,585741.75,31871.75195,76593.82813,0,0.621858,0.033837,122,6,
5.37814,64127.87109,9.79358,5.697493,107.835915,190.682617,1.054981,6133.966416,99156.36454,6.333849,585762.125,31867.14844,76496.80469,0,0.621438,0.033808,122,6,
5.373802,64127.82031,9.79358,5.688279,107.873283,190.755081,1.054979,6138.210081,99224.96394,6.329465,585840.1875,31866.54297,76395.38281,0,0.621091,0.033784,122,6,
5.369077,64127.77734,9.79358,5.678168,107.914505,190.835312,1.054978,6142.893837,99300.67745,6.324635,585901.5625,31862.11133,76275.3125,0,0.620683,0.033754,122,6,
5.364746,64127.72266,9.79358,5.668808,107.952942,190.910004,1.054976,6147.261527,99371.28172,6.320136,585897.875,31858.96484,76154.82031,0,0.620238,0.033726,122,6,
5.36041,64127.67188,9.79358,5.659408,107.99176,190.985535,1.054975,6151.675613,99442.636,6.315596,586051.75,31861.28711,76026.03906,0,0.619955,0.033704,122,6,
5.356306,64127.62109,9.79358,5.650432,108.029037,191.058014,1.054974,6155.914941,99511.16528,6.311241,586067.625,31858.61523,75895.98438,0,0.619545,0.033678,122,6,
5.352059,64127.57422,9.79358,5.641109,108.067947,191.133804,1.054972,6160.342558,99582.7383,6.306701,586210.25,31859.4375,75754.76563,0.004724,0.619251,0.033655,122,6,
5.348074,64127.52344,9.79358,5.63228,108.105003,191.205963,1.054971,6164.560323,99650.91901,6.302381,586208.875,31856.17578,75615.1875,80581.14063,0.618825,0.033629,122,6,
5.344106,64125.19141,9.79358,5.623454,108.14225,191.27858,1.05497,6168.801286,99719.47473,6.297819,586337.25,31857.49414,75471.21094,0,0.618535,0.033607,122,6,
5.340067,64127.42578,9.79358,5.614408,108.180618,191.353455,1.054968,6173.171697,99790.12299,6.29358,586405,31856.04883,75319.67969,0,0.618169,0.033582,122,6,
5.336254,64127.375,9.79358,5.605811,108.21727,191.424973,1.054967,6177.348368,99857.63943,6.289319,586479.0625,31856.0332,75172.25781,0,0.617829,0.033559,122,6,
5.332509,64127.32422,9.79358,5.597314,108.253677,191.496063,1.054966,6181.497867,99924.71662,6.285092,586563.5,31855.42578,75024.3125,0,0.617503,0.033536,122,6,
5.328722,64127.27734,9.79358,5.588635,108.2911,191.569229,1.054965,6185.765376,99993.70146,6.280752,586597.25,31852.50391,74871.33594,0,0.617113,0.03351,122,6,
5.324759,64127.23438,9.79358,5.579528,108.330605,191.646606,1.054963,6190.272386,100066.5579,6.276175,586768.0625,31855.53711,74709.57031,3.999939,0.616843,0.033488,122,6,
5.321113,64127.17969,9.79358,5.571068,108.3675,191.718826,1.054962,6194.482729,100134.6186,6.271904,586812.5625,31855.4043,74558.5,0,0.61647,0.033465,122,6,
5.317527,64127.13281,9.79358,5.562709,108.404175,191.790634,1.054961,6198.669196,100202.2934,6.267663,586937.125,31856.98828,74409.625,0,0.616185,0.033444,122,6,
5.313954,64127.08594,9.79358,5.554307,108.441277,191.863373,1.05496,6202.90665,100270.7924,6.263377,587002.875,31856.3418,74260.82813,0,0.615833,0.033421,122,6,
5.310066,64127.03906,9.79358,5.545152,108.481934,191.943237,1.054959,6207.551723,100345.8806,6.258685,587207.375,31860.78125,74100.67188,0,0.615586,0.033401,122,6,
5.305825,64126.99219,9.79358,5.535054,108.5271,192.032227,1.054958,6212.714055,100429.3304,6.25348,587259.1875,31857.95508,73926.5625,1.08465E+21,0.615129,0.03337,122,6,
5.30191,64126.92969,9.79358,5.52569,108.569267,192.115204,1.054956,6217.535103,100507.2632,6.248625,587433.75,31863.85742,73768.00781,-3.88078E+11,0.614835,0.03335,122,6,
5.298559,64126.87109,9.79358,5.517615,108.605865,192.187012,1.054955,6221.721287,100574.9334,6.244415,587534.625,31868.30273,73634.66406,-3.88078E+11,0.614527,0.033332,122,6,
5.294967,64126.82422,9.79358,5.508977,108.64521,192.264343,1.054954,6226.22297,100647.7037,6.239896,587760.125,31874.86914,73497.02344,22.103516,0.614318,0.033315,122,6,
5.291411,64126.77734,9.79358,5.50038,108.684578,192.341705,1.054953,6230.730309,100720.5654,6.235377,587864.625,31876.44922,73364.96875,0,0.613983,0.033293,122,6,
5.287857,64126.72266,9.79358,5.491742,108.724358,192.419876,1.054952,6235.285824,100794.2059,6.230816,587975.4375,31878.0332,73237.69531,0.000001,0.61365,0.03327,122,6,
5.284483,64126.66797,9.79358,5.483529,108.762383,192.494537,1.054951,6239.641658,100864.6185,6.226461,588136.8125,31883.24414,73121.78906,0,0.61339,0.033252,122,6,
5.281206,64126.62109,9.79358,5.475506,108.799721,192.567825,1.05495,6243.920901,100933.7931,6.22219,588252.5625,31885.9082,73013.46875,0,0.61309,0.033232,122,6,
5.278018,64126.57422,9.79358,5.467692,108.836288,192.639572,1.054949,6248.113134,101001.5611,6.21801,588404.9375,31890.26367,72912.46875,0,0.612837,0.033214,122,6,
5.274639,64126.52734,9.79358,5.459368,108.875488,192.716568,1.054948,6252.609088,101074.2387,6.213535,588528.0625,31891.61133,72809.10156,0,0.612525,0.033192,122,6,
5.271588,64126.47266,9.79358,5.451817,108.911263,192.786667,1.054947,6256.71377,101140.5915,6.209453,588648.625,31895.93555,72718.14063,8.01001,0.612248,0.033175,122,6,
5.268253,64126.42969,9.79358,5.44353,108.95079,192.864243,1.054946,6261.251223,101213.94,6.204949,588800.375,31898.26367,72621.25781,0,0.611962,0.033153,122,6,
5.265265,64126.375,9.79358,5.436074,108.986595,192.934326,1.054945,6265.361534,101280.3837,6.200873,588934.1875,31903.45117,72535.27344,0,0.6117,0.033137,122,6,
5.262128,64126.32813,9.79358,5.428227,109.024506,193.008652,1.054945,6269.716084,101350.7756,6.196562,589111.6875,31908.02344,72446.26563,0,0.611459,0.033118,122,6,
5.25919,64126.28125,9.79358,5.420833,109.060501,193.079071,1.054944,6273.851819,101417.6303,6.192472,589226.3125,31911.14258,72362.64063,7.24432E+22,0.611175,0.0331,122,6,
5.256321,64126.23438,9.79358,5.413571,109.096085,193.148682,1.054943,6277.941498,101483.7404,6.188434,589343.0625,31914.17969,72280.85156,0,0.610898,0.033081,122,6,
5.253467,64126.1875,9.79358,5.406343,109.131767,193.218445,1.054942,6282.044634,101550.0682,6.184387,589552.1875,31921.13281,72199.38281,0,0.610716,0.033067,122,6,
5.250636,64126.14063,9.79358,5.39911,109.167725,193.288712,1.054941,6286.180739,101616.9289,6.180314,589643.5,31922.74609,72117.66406,0,0.610408,0.033047,122,6,
5.247576,64126.09766,9.79358,5.391286,109.206932,193.365463,1.054941,6290.692634,101689.8642,6.175877,589863,31928.875,72028.83594,-2.35836E+29,0.610198,0.03303,122,6,
5.244768,64126.04297,9.79358,5.384029,109.243607,193.437103,1.05494,6294.913517,101758.0953,6.17173,589942.5625,31931.30273,71945.45313,0,0.609871,0.03301,122,6,
5.242008,64125.99609,9.79358,5.376887,109.279999,193.508163,1.054939,6299.104693,101825.8462,6.16762,590173,31939.50391,71863.24219,9,0.609703,0.032996,122,6,
5.239376,64125.94922,9.79358,5.370045,109.315155,193.576675,1.054939,6303.154016,101891.3041,6.163653,590330.625,31945.55273,71784.39844,0,0.609474,0.032981,122,6,
5.236559,64125.91016,9.79358,5.362702,109.353188,193.650894,1.054938,6307.536443,101962.1466,6.159367,590524.125,31950.58594,71700.15625,0,0.60925,0.032964,122,6,
5.233966,64125.85547,9.79358,5.355893,109.388741,193.720184,1.054937,6311.634965,102028.3997,6.155362,590648.5,31955.03516,71621.9375,0,0.608983,0.032947,122,6,
5.231306,64125.80859,9.793579,5.348884,109.425652,193.792145,1.054937,6315.891581,102097.2085,6.151208,590857.0625,31962.12891,71542.21094,3,0.608787,0.032932,122,6,
5.228639,64125.76172,9.793579,5.341827,109.463173,193.865204,1.054936,6320.219397,102167.1682,6.146992,591039.0625,31968.29883,71462.49219,0,0.608558,0.032916,122,6,
5.226091,64125.71484,9.793579,5.335052,109.499504,193.935883,1.054935,6324.411922,102234.9409,6.142912,591214.25,31974.69727,71386.69531,58.484375,0.608335,0.032901,122,6,
5.223395,64125.66797,9.793579,5.327873,109.538315,194.011505,1.054935,6328.892358,102307.3677,6.138559,591431.25,31981.94531,71307.60938,0,0.608127,0.032885,122,6,
5.220717,64125.62109,9.793579,5.320696,109.577515,194.08783,1.054934,6333.419356,102380.5472,6.134167,591611.3125,31988.30469,71229.27344,9,0.607877,0.032868,122,6,
5.218109,64125.56641,9.793579,5.313716,109.615967,194.162613,1.054934,6337.861511,102452.3552,6.129862,591863.75,31998.64063,71154.09375,1.08465E+21,0.607711,0.032855,122,6,
5.215643,64125.51563,9.793579,5.307099,109.652725,194.234009,1.054933,6342.109294,102521.0212,6.125752,592047,32006.04492,71083.92969,0,0.607492,0.032841,122,6,
5.212961,64125.47266,9.793579,5.299918,109.69294,194.31218,1.054932,6346.759147,102596.1867,6.12126,592303.375,32014.80469,71009.39063,0,0.607309,0.032826,122,6,
5.210413,64125.42188,9.793579,5.293087,109.731506,194.387039,1.054932,6351.219934,102668.2959,6.116955,592498.625,32023.00586,70939.19531,0,0.607083,0.032811,122,6,
5.208044,64125.36719,9.793579,5.28674,109.767609,194.45694,1.054932,6355.396924,102735.8175,6.11293,592703.375,32031.24414,70874.98438,81227.5,0.606894,0.032798,122,6,
5.20573,64125.32031,9.793579,5.280525,109.80323,194.525894,1.054931,6359.519609,102802.4612,6.108963,592874.6875,32037.58984,70813.34375,0,0.606676,0.032783,122,6,
5.203425,64125.27344,9.793579,5.274391,109.838654,194.594345,1.054931,6363.620645,102868.755,6.105021,593173.1875,32049.85742,70753.57031,-5.54759E+25,0.60659,0.032775,122,6,
5.200959,64123.07422,9.793579,5.267814,109.876884,194.668335,1.05493,6368.049153,102940.3424,6.100566,593304.25,32053.39844,70690.41406,0,0.606302,0.032756,122,6,
5.198491,64125.17969,9.793579,5.261264,109.91523,194.742523,1.05493,6372.49247,103012.1692,6.096513,593575.5625,32063.82422,70627.54688,0,0.606156,0.032743,122,6,
5.196252,64125.12891,9.793579,5.255293,109.950447,194.810471,1.054929,6376.573787,103078.1442,6.092606,593696.8125,32069.01953,70570.34375,0,0.605892,0.032728,122,6,
5.193694,64125.08984,9.793579,5.248534,109.990639,194.888168,1.054929,6381.234303,103153.4821,6.088153,594005.75,32079.81641,70506.28125,0,0.605764,0.032715,122,6,
5.191233,64125.03516,9.793579,5.242039,110.02951,194.963242,1.054929,6385.743316,103226.3709,6.083849,594194.9375,32088.08203,70444.28125,0,0.60553,0.0327,122,6,
5.18893,64124.98438,9.793579,5.235973,110.066086,195.033707,1.054928,6389.987273,103294.975,6.079803,594398.875,32096.00781,70386.6875,1.08465E+21,0.605335,0.032687,122,6,
5.18658,64124.9375,9.793579,5.229792,110.103661,195.106094,1.054928,6394.348725,103365.4784,6.075652,594608.5625,32104.18164,70328.71875,0,0.605136,0.032673,122,6,
5.184375,64124.88672,9.793579,5.224025,110.138954,195.17395,1.054928,6398.447336,103431.733,6.071755,594837.0625,32113.9043,70275.25781,0,0.60498,0.032662,122,6,
5.181619,64124.85156,9.793579,5.21683,110.183311,195.259644,1.054927,6403.600017,103515.0267,6.066866,595061.125,32120.07227,70209.48438,1.08465E+21,0.604721,0.032642,122,6,
5.179222,64124.78516,9.793579,5.210633,110.221786,195.333649,1.054927,6408.07151,103587.309,6.062626,595339,32133.58398,70152.14063,0,0.604581,0.032632,122,6,
5.177119,64124.73047,9.793579,5.205203,110.25573,195.398697,1.054927,6412.016719,103651.0838,6.058891,595500.75,32140.93359,70103.0625,0,0.604374,0.03262,122,6,
5.174983,64124.69141,9.793579,5.199695,110.29039,195.465134,1.054927,6416.048031,103716.2505,6.05508,595680.3125,32147,70054.99219,0,0.604176,0.032605,122,6,
5.172817,64124.64453,9.793579,5.194127,110.325699,195.532791,1.054926,6420.15536,103782.646,6.051202,595897.0625,32155.33008,70007.5,0,0.604009,0.032593,122,6,
5.170567,64124.60547,9.793579,5.188372,110.362442,195.603256,1.054926,6424.430992,103851.7622,6.047171,596121.0625,32163.98242,69959.04688,0,0.603834,0.03258,122,6,
5.168272,64124.55859,9.793579,5.182537,110.399994,195.675217,1.054926,6428.802231,103922.4238,6.043055,596346.125,32172.46484,69910.03125,0,0.603651,0.032567,122,6,
5.166137,64124.50391,9.793579,5.177116,110.435127,195.742447,1.054926,6432.893921,103988.5665,6.039206,596530.4375,32180.29883,69864.35938,0,0.603454,0.032554,122,6,
5.164035,64124.45703,9.793579,5.171784,110.46994,195.809036,1.054926,6436.949569,104054.1266,6.035397,596717.25,32187.44727,69819.5625,0,0.603263,0.032541,122,6,
5.161865,64124.41406,9.793579,5.166315,110.505951,195.877899,1.054925,6441.145401,104121.9528,6.031461,596957.1875,32196.90039,69773.09375,0,0.603112,0.032529,122,6,
5.159502,64124.375,9.793579,5.160396,110.545212,195.953094,1.054925,6445.722343,104195.9396,6.027175,597195.75,32205.69922,69721.20313,-0.431641,0.602925,0.032515,122,6,
