AOA,Weight,Gravity,Pitch,TAS,IAS,Rho,Q,QS,Calculated CL,Lift,Drag,Thrust[0],Thrust[1],Cl,Cd,Wing Surface
2.330002,64078.812500,9.793584,2.235786,144.613831,259.084991,1.055077,11032.495353,178341.721609,3.518869,622072.937500,35719.207031,62403.625000,0.000000,0.366932,0.021069,16.165130
2.328303,64078.769531,9.793584,2.234031,144.642395,259.137543,1.055077,11036.855358,178412.201651,3.517477,622045.000000,35723.218750,62402.570312,0.000000,0.366770,0.021063,16.165130
2.326472,64078.734375,9.793584,2.232135,144.673309,259.194489,1.055077,11041.576154,178488.513936,3.515971,622016.375000,35728.554688,62401.359375,0.000000,0.366597,0.021057,16.165130
2.324642,64078.691406,9.793584,2.230268,144.703476,259.250122,1.055077,11046.183810,178562.997287,3.514502,622212.000000,35740.210938,62400.218750,3.999939,0.366559,0.021055,16.165130
2.322707,64078.652344,9.793584,2.228256,144.736130,259.310303,1.055078,11051.172236,178643.635855,3.512914,621956.500000,35738.464844,62399.164062,1084653689655351312384.000000,0.366243,0.021045,16.165130
2.320926,64078.605469,9.793584,2.226426,144.765808,259.364929,1.055078,11055.706067,178716.925811,3.511470,622129.562500,35750.007812,62398.109375,0.000000,0.366195,0.021043,16.165130
2.319161,64078.566406,9.793584,2.224616,144.794952,259.418579,1.055078,11060.161739,178788.952325,3.510054,622161.000000,35757.707031,62397.136719,0.000000,0.366066,0.021039,16.165130
2.317341,64078.527344,9.793584,2.222727,144.825424,259.474731,1.055078,11064.819906,178864.252201,3.508574,621993.062500,35757.820312,62395.960938,72443192238023397867520.000000,0.365813,0.021030,16.165130
2.315518,64078.484375,9.793584,2.220843,144.855957,259.530914,1.055079,11069.488383,178939.718740,3.507092,622063.937500,35765.738281,62394.789062,0.000000,0.365700,0.021026,16.165130
2.313692,64078.441406,9.793584,2.218966,144.886169,259.586578,1.055079,11074.108862,179014.409385,3.505626,622132.750000,35774.945312,62393.832031,0.000000,0.365588,0.021023,16.165130
2.311904,64078.402344,9.793584,2.217122,144.915863,259.641205,1.055079,11078.650983,179087.833360,3.504187,622084.562500,35778.308594,62392.839844,-7537754705101106796355756467934986240.000000,0.365410,0.021016,16.165130
2.310154,64078.359375,9.793584,2.215295,144.945465,259.695709,1.055079,11083.180035,179161.046078,3.502752,621937.562500,35780.898438,62391.730469,0.000000,0.365174,0.021009,16.165130
2.308140,64078.324219,9.793584,2.213244,144.978394,259.756470,1.055080,11088.218829,179242.498838,3.501159,622264.562500,35795.148438,62390.394531,0.000000,0.365200,0.021008,16.165130
2.306318,64078.277344,9.793584,2.211356,145.008591,259.812073,1.055080,11092.840885,179317.214971,3.499697,622036.500000,35796.269531,62389.429688,0.000000,0.364914,0.021000,16.165130
2.304434,64078.238281,9.793584,2.209401,145.040070,259.870056,1.055080,11097.660047,179395.117353,3.498175,622020.937500,35800.671875,62388.304688,0.000000,0.364747,0.020993,16.165130
2.302373,64078.195312,9.793584,2.207277,145.074097,259.932861,1.055080,11102.870296,179479.341703,3.496532,622110.187500,35810.363281,62386.816406,77.845703,0.364628,0.020989,16.165130
2.300405,64078.144531,9.793584,2.205247,145.106506,259.992645,1.055081,11107.835395,179559.603178,3.494966,622111.625000,35816.742188,62385.929688,0.000000,0.364466,0.020983,16.165130
2.298694,64076.183594,9.793584,2.203463,145.135223,260.045441,1.055081,11112.233638,179630.701344,3.493476,621949.500000,35819.421875,62385.296875,44.049805,0.364227,0.020977,16.165130
2.296930,64078.058594,9.793584,2.201640,145.164566,260.099396,1.055081,11116.729826,179703.382814,3.492165,622092.562500,35829.660156,62384.078125,95.880859,0.364163,0.020974,16.165130
2.295204,64078.019531,9.793584,2.199857,145.193176,260.152008,1.055081,11121.114724,179774.265266,3.490786,622101.250000,35835.734375,62383.027344,9.000000,0.364024,0.020969,16.165130
2.293520,64077.980469,9.793584,2.198090,145.221802,260.204651,1.055081,11125.501569,179845.179185,3.489407,621904.062500,35835.476562,62382.031250,62.422852,0.363766,0.020961,16.165130
2.291797,64077.941406,9.793584,2.196306,145.250885,260.258148,1.055082,11129.960690,179917.261454,3.488007,622075.250000,35845.875000,62380.949219,213.132812,0.363720,0.020959,16.165130
2.289917,64077.902344,9.793584,2.194359,145.282532,260.316498,1.055082,11134.813645,179995.710091,3.486485,622080.062500,35852.125000,62379.726562,66.673828,0.363564,0.020953,16.165130
2.287997,64077.863281,9.793584,2.192361,145.315186,260.376678,1.055082,11139.822062,180076.671812,3.484915,622027.937500,35856.136719,62378.449219,-13735741620224.000000,0.363370,0.020946,16.165130
2.286181,64077.816406,9.793584,2.190470,145.346252,260.433868,1.055082,11144.589508,180153.738194,3.483422,622017.687500,35863.542969,62377.535156,1084653689655351312384.000000,0.363209,0.020941,16.165130
2.284452,64077.769531,9.793584,2.188692,145.375275,260.487274,1.055083,11149.041835,180225.710641,3.482028,622193.125000,35875.167969,62376.671875,62493.937500,0.363166,0.020940,16.165130
2.282651,64077.730469,9.793584,2.186806,145.406250,260.544342,1.055083,11153.795950,180302.561526,3.480542,621952.562500,35873.656250,62375.425781,81253.546875,0.362871,0.020930,16.165130
2.280815,64077.691406,9.793584,2.184903,145.437637,260.602142,1.055083,11158.614298,180380.450751,3.479037,622099.062500,35883.769531,62374.265625,72718.140625,0.362800,0.020927,16.165130
2.278984,64077.644531,9.793584,2.183005,145.468872,260.659668,1.055083,11163.410269,180457.978235,3.477540,622100.062500,35891.101562,62373.257812,63079.671875,0.362645,0.020922,16.165130
2.277244,64077.601562,9.793584,2.181201,145.498611,260.714417,1.055084,11167.977712,180531.811545,3.476115,622094.250000,35896.812500,62372.250000,62704.843750,0.362493,0.020917,16.165130
2.275588,64077.558594,9.793584,2.179474,145.527222,260.767029,1.055084,11172.372716,180602.857355,3.474745,622030.562500,35901.453125,62371.437500,62904.289062,0.362313,0.020911,16.165130
2.273859,64077.519531,9.793584,2.177690,145.556717,260.821289,1.055084,11176.904500,180676.114234,3.473334,622165.375000,35911.074219,62370.199219,0.000000,0.362245,0.020909,16.165130
2.272012,64077.484375,9.793584,2.175769,145.588608,260.880035,1.055084,11181.805189,180755.334518,3.471810,622073.750000,35913.652344,62368.953125,35.939453,0.362033,0.020901,16.165130
2.270275,64077.437500,9.793584,2.173952,145.619019,260.936066,1.055084,11186.479549,180830.896157,3.470357,622009.500000,35918.750000,62368.039062,63250.863281,0.361844,0.020895,16.165130
2.268495,64077.394531,9.793584,2.172119,145.649658,260.992462,1.055085,11191.190060,180907.042178,3.468894,622205.687500,35930.894531,62367.007812,1084653689655351312384.000000,0.361806,0.020893,16.165130
2.266798,64077.355469,9.793584,2.170354,145.679214,261.046844,1.055085,11195.736309,180980.532884,3.467483,622085.812500,35933.886719,62366.031250,74409.625000,0.361589,0.020887,16.165130
2.265068,64077.316406,9.793584,2.168554,145.709564,261.102753,1.055085,11200.402935,181055.969491,3.466036,622092.062500,35939.406250,62364.925781,0.000000,0.361442,0.020881,16.165130
2.263226,64077.277344,9.793584,2.166650,145.741684,261.161957,1.055085,11205.343973,181135.842019,3.464506,622172.562500,35948.531250,62363.636719,0.000000,0.361330,0.020877,16.165130
2.261560,64077.226562,9.793584,2.164932,145.770523,261.215057,1.055086,11209.781533,181207.575751,3.463132,622213.062500,35956.441406,62362.980469,1084653689655351312384.000000,0.361210,0.020874,16.165130
2.259884,64077.187500,9.793584,2.163183,145.800156,261.269623,1.055086,11214.342031,181281.296792,3.461721,622055.437500,35957.539062,62361.832031,62621.984375,0.360972,0.020866,16.165130
2.258133,64077.148438,9.793584,2.161380,145.830688,261.325836,1.055086,11219.041976,181357.272011,3.460269,622234.812500,35968.722656,62360.750000,80970.828125,0.360925,0.020863,16.165130
2.256456,64077.105469,9.793584,2.159650,145.859879,261.379547,1.055086,11223.536259,181429.922693,3.458881,622220.562500,35975.191406,62359.800781,0.000000,0.360772,0.020859,16.165130
2.254795,64077.066406,9.793584,2.157923,145.889221,261.433502,1.055087,11228.054931,181502.967614,3.457487,622132.500000,35977.718750,62358.796875,0.000000,0.360576,0.020852,16.165130
2.253158,64077.023438,9.793584,2.156226,145.918152,261.486786,1.055087,11232.512355,181575.022443,3.456112,622160.625000,35985.406250,62357.769531,906349425008312320.000000,0.360449,0.020848,16.165130
2.251433,64076.988281,9.793584,2.154459,145.948166,261.542023,1.055087,11237.134951,181649.747314,3.454689,622315.625000,35995.382812,62356.773438,0.000000,0.360390,0.020845,16.165130
2.249648,64076.945312,9.793584,2.152609,145.979645,261.600067,1.055087,11241.986655,181728.175742,3.453196,622174.562500,35997.015625,62355.429688,81007.484375,0.360153,0.020837,16.165130
2.247965,64076.902344,9.793584,2.150869,146.009384,261.654785,1.055088,11246.570161,181802.268707,3.451786,622214.812500,36005.082031,62354.699219,63479.718750,0.360030,0.020833,16.165130
2.246308,64076.859375,9.793584,2.149171,146.038269,261.707886,1.055088,11251.021667,181874.227886,3.450418,622321.625000,36014.937500,62353.804688,13.000000,0.359949,0.020831,16.165130
2.244541,64076.824219,9.793584,2.147344,146.069427,261.765320,1.055088,11255.826988,181951.906517,3.448943,622213.375000,36016.597656,62352.484375,205.437500,0.359733,0.020823,16.165130
2.242835,64076.777344,9.793584,2.145575,146.099823,261.821289,1.055088,11260.514458,182027.680076,3.447505,622191.500000,36022.851562,62351.531250,0.000000,0.359570,0.020818,16.165130
2.241202,64076.734375,9.793584,2.143907,146.128372,261.873749,1.055089,11264.918241,182098.867804,3.446155,622377.625000,36035.117188,62350.726562,62659.761719,0.359537,0.020817,16.165130
2.239501,64076.699219,9.793584,2.142152,146.158371,261.929016,1.055089,11269.545152,182173.662429,3.444738,622253.875000,36037.023438,62349.625000,0.000000,0.359318,0.020809,16.165130
2.237816,64076.656250,9.793584,2.140409,146.188400,261.984283,1.055089,11274.180269,182248.589692,3.443319,622231.000000,36042.171875,62348.562500,1084653689655351312384.000000,0.359157,0.020804,16.165130
2.236138,64076.613281,9.793584,2.138690,146.217926,262.038666,1.055089,11278.736109,182322.235435,3.441926,622353.375000,36052.589844,62347.546875,0.004724,0.359083,0.020801,16.165130
2.234356,64076.574219,9.793584,2.136859,146.249390,262.096649,1.055089,11283.593167,182400.750413,3.440443,622315.687500,36057.082031,62346.476562,0.000000,0.358906,0.020795,16.165130
2.232725,64076.527344,9.793584,2.135177,146.278397,262.150085,1.055090,11288.073390,182473.173804,3.439075,622278.437500,36062.554688,62345.625000,62635.222656,0.358742,0.020790,16.165130
2.230848,64076.496094,9.793584,2.133253,146.311600,262.211304,1.055090,11293.200990,182556.062112,3.437511,622355.625000,36070.941406,62344.257812,0.004724,0.358624,0.020785,16.165130
2.229080,64076.445312,9.793584,2.131451,146.342468,262.268250,1.055090,11297.969279,182633.142137,3.436058,622429.687500,36079.917969,62343.300781,77480.992188,0.358515,0.020782,16.165130
2.227453,64076.402344,9.793584,2.129770,146.371460,262.321533,1.055091,11302.448726,182705.552977,3.434694,622266.937500,36081.937500,62342.582031,63783.460938,0.358280,0.020775,16.165130
2.225678,64076.363281,9.793584,2.127954,146.402771,262.379272,1.055091,11307.287323,182783.769519,3.433222,622385.937500,36091.335938,62341.316406,0.004724,0.358195,0.020771,16.165130
2.223925,64076.320312,9.793584,2.126166,146.433441,262.435791,1.055091,11312.027941,182860.402228,3.431781,622432.937500,36099.398438,62340.273438,62345.625000,0.358072,0.020767,16.165130
2.222262,64076.277344,9.793584,2.124448,146.463104,262.490387,1.055091,11316.615206,182934.555961,3.430387,622280.750000,36101.371094,62339.445312,0.000000,0.357839,0.020760,16.165130
2.220495,64076.238281,9.793584,2.122644,146.494278,262.547760,1.055092,11321.434331,183012.457754,3.428925,622428.125000,36111.566406,62338.292969,0.000000,0.357771,0.020757,16.165130
2.218883,64076.191406,9.793584,2.120999,146.522568,262.599792,1.055092,11325.809921,183083.189733,3.427598,622436.687500,36119.425781,62337.472656,62339.445312,0.357638,0.020753,16.165130
2.217171,64074.242188,9.793584,2.119242,146.552872,262.655640,1.055092,11330.496518,183158.949183,3.426076,622359.500000,36121.890625,62336.316406,76.500000,0.357446,0.020746,16.165130
2.215534,64076.113281,9.793584,2.117564,146.581940,262.709137,1.055092,11334.995495,183231.675729,3.424816,622380.250000,36129.550781,62335.437500,0.000000,0.357316,0.020742,16.165130
2.213846,64076.074219,9.793584,2.115848,146.611496,262.763519,1.055092,11339.569617,183305.617001,3.423433,622501.625000,36139.085938,62334.382812,177.386719,0.357241,0.020740,16.165130
2.212233,64076.031250,9.793584,2.114194,146.640030,262.816010,1.055093,11343.986487,183377.016276,3.422097,622388.750000,36141.882812,62333.593750,0.000000,0.357038,0.020733,16.165130
2.210418,64075.996094,9.793584,2.112332,146.672318,262.875610,1.055093,11348.985100,183457.819515,3.420588,622389.312500,36147.191406,62332.265625,0.000000,0.356881,0.020727,16.165130
2.208721,64075.949219,9.793584,2.110609,146.702103,262.930420,1.055093,11353.597474,183532.379134,3.419196,622521.187500,36158.621094,62331.386719,0.000000,0.356811,0.020725,16.165130
2.207073,64075.906250,9.793584,2.108917,146.731400,262.984314,1.055093,11358.135192,183605.731939,3.417828,622386.687500,36161.070312,62330.527344,0.000000,0.356592,0.020718,16.165130
2.205451,64075.863281,9.793584,2.107260,146.760162,263.037292,1.055094,11362.591121,183677.762613,3.416485,622457.875000,36168.687500,62329.566406,62960.968750,0.356493,0.020714,16.165130
2.203693,64075.828125,9.793584,2.105475,146.790955,263.094055,1.055094,11367.360952,183754.867541,3.415050,622531.187500,36177.691406,62328.312500,79520.851562,0.356385,0.020711,16.165130
2.201993,64075.785156,9.793585,2.103745,146.820709,263.148804,1.055094,11371.973619,183829.431905,3.413662,622508.187500,36182.722656,62327.546875,0.000000,0.356227,0.020705,16.165130
2.200312,64075.746094,9.793585,2.102015,146.850739,263.204071,1.055094,11376.628494,183904.678563,3.412264,622365.625000,36184.953125,62326.511719,-235836342196057148429799784448.000000,0.356000,0.020698,16.165130
2.198498,64075.707031,9.793585,2.100171,146.882660,263.262909,1.055095,11381.577547,183984.680654,3.410778,622533.500000,36196.277344,62325.316406,0.000000,0.355941,0.020696,16.165130
2.196659,64075.660156,9.793585,2.098299,146.914948,263.322479,1.055095,11386.584444,184065.617789,3.409276,622506.687500,36202.199219,62324.257812,0.000000,0.355769,0.020690,16.165130
2.195006,64075.613281,9.793585,2.096601,146.944443,263.376770,1.055095,11391.159510,184139.574335,3.407904,622402.875000,36206.289062,62323.546875,0.000000,0.355567,0.020684,16.165130
2.193365,64075.574219,9.793585,2.094933,146.973358,263.429993,1.055095,11395.646869,184212.113067,3.406560,622548.437500,36217.246094,62322.667969,0.004724,0.355510,0.020682,16.165130
2.191691,64075.535156,9.793585,2.093231,147.002777,263.484131,1.055096,11400.211924,184285.907784,3.405194,622537.062500,36222.992188,62321.519531,0.000000,0.355361,0.020677,16.165130
2.189989,64075.496094,9.793585,2.091481,147.033264,263.540344,1.055096,11404.942307,184362.375037,3.403779,622404.437500,36224.523438,62320.515625,0.000000,0.355138,0.020669,16.165130
2.188323,64075.449219,9.793585,2.089781,147.063034,263.595093,1.055096,11409.563681,184437.080153,3.402398,622500.812500,36234.664062,62319.570312,1084653689655351312384.000000,0.355049,0.020667,16.165130
2.186515,64075.410156,9.793585,2.087954,147.094757,263.653564,1.055097,11414.491694,184516.742109,3.400927,622626.062500,36244.085938,62318.382812,0.000001,0.354968,0.020663,16.165130
2.184816,64075.367188,9.793585,2.086212,147.125137,263.709534,1.055097,11419.207170,184592.968395,3.399520,622450.000000,36245.808594,62317.464844,0.000000,0.354721,0.020656,16.165130
2.183188,64075.324219,9.793585,2.084549,147.154266,263.763153,1.055097,11423.733224,184666.132651,3.398171,622502.375000,36254.367188,62316.734375,0.004724,0.354610,0.020652,16.165130
2.181346,64075.289062,9.793585,2.082688,147.186615,263.822845,1.055097,11428.758872,184747.372907,3.396675,622639.812500,36264.066406,62315.316406,62316.734375,0.354532,0.020649,16.165130
2.179610,64075.242188,9.793585,2.080909,147.217667,263.880035,1.055097,11433.584165,184825.374386,3.395239,622462.437500,36265.921875,62314.496094,0.000000,0.354282,0.020641,16.165130
2.177855,64075.199219,9.793585,2.079120,147.249084,263.937866,1.055098,11438.467372,184904.312065,3.393787,622541.000000,36274.710938,62313.429688,0.000000,0.354175,0.020637,16.165130
2.176091,64075.156250,9.793585,2.077335,147.280167,263.995117,1.055098,11443.299457,184982.423359,3.392352,622634.062500,36285.015625,62312.472656,0.000000,0.354078,0.020634,16.165130
2.174374,64075.113281,9.793585,2.075586,147.310638,264.051270,1.055098,11448.037699,185059.017655,3.390946,622557.312500,36288.648438,62311.554688,-0.000000,0.353888,0.020628,16.165130
